TARGET,DerogCnt,CollectCnt,BanruptcyInd,InqCnt06,InqTimeLast,InqFinanceCnt24,TLTimeFirst,TLTimeLast,TLCnt03,TLCnt12,TLCnt24,TLCnt,TLSum,TLMaxSum,TLSatCnt,TLDel60Cnt,TLBadCnt24,TL75UtilCnt,TL50UtilCnt,TLBalHCPct,TLSatPct,TLDel3060Cnt24,TLDel90Cnt24,TLDel60CntAll,TLOpenPct,TLBadDerogCnt,TLDel60Cnt24,TLOpen24Pct
0,0,0,0,1,5.0,0,120,24,0,0,2,7.0,13352.0,22705.0,11.0,1,0,1.0,3.0,0.5881,0.5385,0,1,2,0.5385,1,1,0.28569999999999995
0,1,0,1,6,1.0,3,57,3,1,2,6,5.0,69.0,869.0,6.0,0,0,1.0,1.0,0.0794,0.8571,2,0,1,0.7142999999999999,0,1,1.2
0,0,0,0,2,3.0,2,218,22,0,0,3,29.0,210612.0,240701.0,39.0,0,0,20.0,22.0,0.875,0.625,3,1,1,0.725,1,1,0.1034
0,0,0,0,1,2.0,1,78,1,3,3,5,7.0,9029.0,10436.0,5.0,0,0,2.0,4.0,0.8652,0.7142999999999999,0,0,0,1.0,0,0,0.7142999999999999
0,0,0,0,8,1.0,4,31,8,0,1,3,3.0,313.0,3142.0,3.0,0,0,1.0,1.0,0.0996,0.75,0,0,0,0.75,0,0,1.0
0,0,0,0,1,1.0,2,268,10,0,2,2,5.0,3674.0,15600.0,9.0,1,0,0.0,1.0,0.2355,0.5832999999999999,0,0,1,0.4167,0,0,0.4
0,0,0,0,18,0.0,12,45,2,2,7,7,8.0,32881.0,36404.0,7.0,0,0,3.0,4.0,0.9032,0.7777999999999999,0,0,0,0.8888999999999999,0,0,0.875
0,0,0,0,0,9999.0,0,82,14,0,0,2,15.0,19148.0,45048.0,18.0,0,0,3.0,3.0,0.4251,0.7999999999999999,0,0,2,0.75,0,0,0.13329999999999995
0,0,0,0,6,2.0,6,270,4,0,5,5,12.0,12659.0,49235.0,21.0,0,0,1.0,1.0,0.2571,0.7273,0,0,0,0.5455,0,0,0.4167
1,1,0,0,1,1.0,1,128,3,1,1,2,5.0,3514.0,4544.0,6.0,3,1,2.0,3.0,0.7733,0.25,2,4,5,0.4167,5,5,0.4
0,0,0,0,5,1.0,5,134,3,1,3,4,6.0,14267.0,16064.0,9.0,0,0,4.0,5.0,0.8880999999999999,0.7,0,0,2,0.6,0,0,0.6667
0,1,0,1,7,0.0,7,87,5,0,2,9,8.0,17456.0,20889.0,12.0,2,1,5.0,8.0,0.8357,0.7857,0,1,2,0.5713999999999999,1,1,1.125
0,1,0,0,0,15.0,0,90,5,0,3,7,7.0,19386.0,44980.0,15.0,0,0,2.0,2.0,0.431,0.625,0,0,0,0.4375,0,0,1.0
1,3,0,1,1,1.0,8,54,10,0,1,2,2.0,26255.0,31800.0,4.0,0,0,2.0,2.0,0.8255999999999999,0.25,0,0,0,0.5,0,0,1.0
0,0,0,0,1,1.0,0,25,25,0,0,0,1.0,3102.0,5300.0,1.0,0,0,0.0,1.0,0.5852999999999999,1.0,0,0,0,1.0,0,0,0.0
0,2,2,0,1,1.0,1,122,34,0,0,0,1.0,1223.0,7338.0,3.0,1,0,0.0,0.0,0.1667,0.5,0,0,1,0.25,2,0,0.0
0,0,0,0,1,4.0,0,333,19,0,0,1,8.0,27929.0,30508.0,13.0,1,0,4.0,4.0,0.9155,0.6667,0,0,2,0.5333,0,0,0.125
0,0,0,0,0,9999.0,0,262,8,0,2,3,7.0,10824.0,13113.0,16.0,0,0,3.0,3.0,0.8253999999999999,0.5882,0,0,0,0.4118,0,0,0.4286
0,0,0,0,0,18.0,1,137,9,0,2,5,13.0,19603.0,43116.0,25.0,0,0,1.0,2.0,0.4547,0.4286,3,0,1,0.4643,0,1,0.3846
0,1,0,1,0,7.0,1,131,7,0,2,6,8.0,27949.0,33416.0,17.0,0,0,4.0,6.0,0.8363999999999999,0.4444,3,0,0,0.4444,0,0,0.75
0,0,0,0,1,2.0,3,106,10,0,1,6,7.0,17812.0,34976.0,12.0,0,0,3.0,4.0,0.5093,0.9167,0,0,0,0.5832999999999999,0,0,0.8571
0,0,0,0,11,0.0,6,58,2,1,7,12,13.0,19754.0,26802.0,19.0,0,0,7.0,8.0,0.737,0.8095,0,0,0,0.619,0,0,0.9231
0,0,0,0,6,1.0,3,138,7,0,3,4,9.0,35431.0,41204.0,17.0,0,0,6.0,6.0,0.8599,0.7646999999999999,0,0,0,0.5294,0,0,0.4444
0,1,0,1,1,5.0,4,97,10,0,1,3,3.0,10333.0,25055.0,4.0,12,0,1.0,1.0,0.4124,0.1053,2,0,13,0.15789999999999998,0,1,1.0
1,1,0,1,0,9.0,0,341,98,0,0,0,7.0,13841.0,16106.0,7.0,5,2,4.0,4.0,0.8593999999999999,0.3846,0,2,7,0.5385,2,2,0.0
0,1,1,0,4,1.0,6,251,4,0,3,5,6.0,9648.0,10695.0,14.0,1,0,3.0,4.0,0.9021,0.5,2,1,3,0.375,1,2,0.8332999999999999
0,0,0,0,0,16.0,0,211,5,0,2,2,7.0,14450.0,18764.0,19.0,2,0,5.0,5.0,0.7700999999999999,0.4091,0,0,6,0.3182,0,0,0.28569999999999995
0,1,0,0,0,9999.0,0,215,24,0,0,1,15.0,16687.0,25451.0,28.0,0,0,4.0,8.0,0.6557,0.6667,0,0,3,0.5,0,0,0.0667
0,0,0,0,2,1.0,2,296,7,0,1,1,5.0,10653.0,10608.0,18.0,1,0,3.0,3.0,1.0042,0.4286,0,0,2,0.2381,0,0,0.2
0,0,0,0,0,9.0,0,219,9,0,1,1,3.0,7432.0,8700.0,6.0,1,0,2.0,2.0,0.8543,0.125,3,0,1,0.375,0,0,0.3333
0,0,0,1,12,1.0,8,237,8,0,2,8,9.0,31006.0,35011.0,19.0,2,2,5.0,5.0,0.8855999999999999,0.619,0,2,2,0.4286,2,2,0.8888999999999999
0,0,0,0,0,12.0,3,124,9,0,2,4,9.0,14349.0,18292.0,17.0,0,0,4.0,5.0,0.7844,0.6470999999999999,0,0,0,0.5294,0,0,0.4444
1,0,0,0,1,1.0,0,133,11,0,1,2,15.0,23122.0,43104.0,26.0,1,0,3.0,7.0,0.5364,0.3333,3,0,2,0.5,0,0,0.13329999999999995
0,2,0,1,0,9999.0,0,241,4,0,2,3,6.0,10024.0,11460.0,14.0,12,2,2.0,2.0,0.8746999999999999,0.3077,0,2,14,0.2308,2,2,0.5
0,0,0,0,4,1.0,3,123,6,0,6,7,13.0,2427.0,49643.0,27.0,0,0,0.0,0.0,0.0489,0.625,1,0,0,0.4063,0,0,0.5385
0,0,0,0,1,0.0,2,143,14,0,0,3,8.0,10084.0,29351.0,17.0,0,0,0.0,0.0,0.3436,0.5556,0,0,0,0.4444,0,0,0.375
0,1,1,0,11,1.0,9,60,4,0,1,1,2.0,112.0,191.0,1.0,1,1,1.0,1.0,0.5863999999999999,0.5,0,1,1,1.0,1,1,0.5
0,0,0,0,3,1.0,3,170,1,1,1,2,11.0,31426.0,36763.0,28.0,0,0,6.0,7.0,0.8547999999999999,0.5,3,0,0,0.3667,0,0,0.1818
0,0,0,0,1,1.0,2,120,1,1,4,7,9.0,39465.0,65358.0,20.0,0,0,3.0,4.0,0.6037999999999999,0.5713999999999999,1,0,0,0.4286,0,0,0.7777999999999999
0,1,0,0,1,2.0,0,110,7,0,3,5,9.0,9172.0,11680.0,20.0,4,0,3.0,3.0,0.7853,0.4583,1,1,9,0.375,1,1,0.5556
0,7,0,1,2,1.0,1,155,67,0,0,0,1.0,1433.0,2142.0,4.0,2,0,0.0,1.0,0.6689999999999999,0.1667,0,0,4,0.1667,0,0,0.0
1,4,4,0,5,2.0,17,132,3,1,2,6,9.0,24883.0,32533.0,25.0,0,0,6.0,7.0,0.7648999999999999,0.5185,0,0,5,0.3333,2,0,0.6667
1,1,1,0,5,0.0,5,166,12,0,1,8,11.0,56277.0,69641.0,27.0,4,3,9.0,10.0,0.8080999999999999,0.5,0,4,4,0.32349999999999995,4,4,0.7273
1,0,0,0,5,1.0,0,150,7,0,3,10,13.0,31299.0,46496.0,14.0,0,0,6.0,7.0,0.6731999999999999,0.875,0,0,0,0.8125,0,0,0.7692
0,1,1,0,4,1.0,12,161,6,0,2,6,8.0,44439.0,52204.0,25.0,0,0,4.0,6.0,0.8513,0.48,3,0,2,0.31999999999999995,0,0,0.75
1,2,1,1,2,2.0,2,125,4,0,2,2,3.0,8717.0,8949.0,7.0,4,0,2.0,2.0,0.9741,0.1667,3,0,7,0.25,1,2,0.6667
0,0,0,0,5,1.0,4,140,2,1,2,3,6.0,13512.0,24352.0,13.0,0,0,1.0,2.0,0.5549,0.4667,0,0,1,0.4,0,0,0.5
0,0,0,0,4,1.0,4,298,31,0,0,0,9.0,23081.0,36035.0,15.0,1,1,5.0,6.0,0.6405,0.4706,0,1,1,0.5294,1,1,0.0
0,0,0,0,9,2.0,15,73,3,1,2,5,6.0,9054.0,12033.0,15.0,1,1,2.0,4.0,0.7524,0.6470999999999999,0,1,2,0.3529,1,1,0.8332999999999999
0,9,8,1,5,1.0,5,107,4,0,2,4,5.0,15538.0,18059.0,6.0,1,1,3.0,3.0,0.8603999999999999,0.5556,0,1,1,0.5556,8,1,0.7999999999999999
1,0,0,0,3,0.0,6,129,6,0,4,7,11.0,41571.0,45281.0,29.0,0,0,8.0,8.0,0.9181,0.4333,0,0,0,0.3667,0,0,0.6364
1,0,0,0,10,1.0,13,89,10,0,1,4,16.0,34933.0,43955.0,24.0,0,0,7.0,8.0,0.7947,0.75,3,1,5,0.6667,1,2,0.25
0,0,0,0,1,5.0,0,234,25,0,0,0,12.0,28005.0,32393.0,17.0,1,1,6.0,6.0,0.8644999999999999,0.7,0,1,1,0.6,1,1,0.0
1,0,0,0,5,3.0,10,172,3,2,6,9,10.0,22368.0,21675.0,16.0,0,0,8.0,8.0,1.0319999999999998,0.6315999999999999,0,2,2,0.5263,2,2,0.8999999999999999
0,0,0,0,0,18.0,0,31,22,0,0,2,4.0,3233.0,4100.0,4.0,0,0,1.0,2.0,0.7885,0.7999999999999999,0,0,0,0.7999999999999999,0,0,0.5
0,5,5,0,3,0.0,4,208,6,0,3,9,10.0,32955.0,37663.0,21.0,1,1,6.0,7.0,0.875,0.4,3,1,3,0.4,4,1,0.8999999999999999
0,0,0,0,3,3.0,7,201,8,0,2,4,7.0,49638.0,54362.0,11.0,0,0,3.0,3.0,0.9131,0.5385,1,1,4,0.5385,1,1,0.5713999999999999
0,1,1,0,1,2.0,2,219,8,0,3,7,11.0,41446.0,51721.0,17.0,3,1,6.0,7.0,0.8012999999999999,0.7,0,1,3,0.5499999999999999,2,1,0.6364
0,0,0,0,4,0.0,2,322,20,0,0,1,11.0,52849.0,72141.0,23.0,0,0,9.0,10.0,0.7325999999999999,0.3913,3,0,0,0.4783,0,0,0.0909
0,2,1,0,1,5.0,0,376,29,0,0,0,8.0,9946.0,20404.0,10.0,2,1,1.0,3.0,0.4875,0.4,2,2,5,0.5333,3,3,0.0
0,0,0,0,6,1.0,2,108,4,0,6,6,9.0,31230.0,60622.0,29.0,0,0,2.0,4.0,0.5152,0.5484,0,0,0,0.29029999999999995,0,0,0.6667
0,0,0,0,2,0.0,1,88,29,0,0,0,5.0,9181.0,12174.0,5.0,0,0,2.0,3.0,0.7541,0.7999999999999999,0,0,0,1.0,0,0,0.0
0,0,0,0,1,1.0,1,274,2,1,5,5,10.0,27221.0,34812.0,21.0,0,0,4.0,5.0,0.7818999999999999,0.4348,2,2,3,0.4348,2,3,0.5
0,0,0,0,2,2.0,1,287,2,2,3,3,13.0,16889.0,63147.0,18.0,0,0,2.0,2.0,0.2675,0.6364,0,0,0,0.5909,0,0,0.2308
0,1,0,0,3,3.0,4,45,5,0,1,1,1.0,821.0,880.0,2.0,0,0,1.0,1.0,0.933,0.6667,0,0,0,0.3333,1,0,1.0
0,0,0,0,0,9999.0,0,141,14,0,0,3,5.0,11078.0,12039.0,7.0,0,0,4.0,5.0,0.9202,0.1429,3,0,0,0.7142999999999999,0,0,0.6
0,4,2,1,8,1.0,14,106,4,0,6,12,9.0,26665.0,30948.0,23.0,3,2,7.0,7.0,0.8615999999999999,0.6667,0,2,3,0.3333,2,2,1.3333
1,0,0,0,0,8.0,0,249,7,0,1,5,11.0,32746.0,44402.0,11.0,0,0,4.0,6.0,0.7374999999999999,0.8332999999999999,1,0,0,0.9167,0,0,0.4545
0,0,0,0,7,0.0,1,118,1,2,3,8,17.0,56772.0,70452.0,21.0,0,0,6.0,12.0,0.8058,0.6537999999999999,0,0,0,0.6537999999999999,0,0,0.4706
1,6,6,0,6,1.0,13,64,11,0,1,3,0.0,0.0,0.0,3.0,6,2,0.0,0.0,0.0,0.2222,0,3,6,0.0,8,3,0.0
1,19,17,0,1,1.0,3,84,4,0,1,1,2.0,5642.0,17043.0,1.0,2,0,1.0,1.0,0.331,0.2,2,0,4,0.4,15,1,0.5
0,11,10,0,1,1.0,0,159,56,0,0,0,4.0,4531.0,25163.0,9.0,0,0,1.0,1.0,0.18009999999999998,0.4444,0,0,0,0.4444,3,0,0.0
1,0,0,0,4,0.0,8,36,3,1,2,4,5.0,28526.0,36561.0,5.0,2,0,3.0,5.0,0.7801999999999999,0.5,2,1,2,0.625,1,2,0.7999999999999999
1,2,2,0,3,5.0,6,32,5,0,5,10,8.0,13163.0,19487.0,12.0,0,0,4.0,5.0,0.6755,0.5713999999999999,3,0,2,0.5713999999999999,2,2,1.25
0,1,1,0,3,3.0,0,95,13,0,0,8,5.0,2035.0,6607.0,11.0,0,0,1.0,1.0,0.308,0.5,0,0,3,0.3571,0,0,1.6
0,0,0,0,0,24.0,0,17,17,0,0,1,1.0,6326.0,8732.0,1.0,0,0,0.0,1.0,0.7244999999999999,1.0,0,0,0,1.0,0,0,1.0
0,3,1,0,1,4.0,1,199,7,0,2,6,9.0,24748.0,41098.0,12.0,1,0,2.0,5.0,0.6022,0.5263,2,0,4,0.4737,0,1,0.6667
1,1,0,1,4,0.0,2,145,13,0,0,1,3.0,13067.0,14315.0,7.0,14,3,3.0,3.0,0.9128,0.0909,0,3,14,0.1364,3,3,0.3333
1,0,0,0,2,1.0,3,121,20,0,0,1,9.0,5290.0,18097.0,20.0,0,0,1.0,1.0,0.29229999999999995,0.4091,3,0,0,0.4091,0,0,0.1111
1,2,2,0,0,23.0,0,85,17,0,0,2,3.0,7975.0,10500.0,4.0,0,0,1.0,2.0,0.7595,0.75,0,0,0,0.75,1,0,0.6667
0,0,0,0,4,0.0,7,175,3,1,4,10,14.0,38153.0,47462.0,26.0,0,0,6.0,9.0,0.8039,0.6537999999999999,0,0,6,0.5385,0,0,0.7142999999999999
0,0,0,0,3,2.0,2,168,13,0,0,8,11.0,48214.0,64170.0,27.0,0,0,7.0,7.0,0.7513,0.375,3,0,0,0.3438,0,0,0.7273
0,6,3,0,7,0.0,1,8,7,0,2,2,2.0,624.0,900.0,2.0,0,0,1.0,2.0,0.6932999999999999,1.0,0,0,0,1.0,0,0,1.0
1,1,0,1,5,1.0,7,71,7,0,2,6,9.0,29100.0,36910.0,14.0,1,0,5.0,7.0,0.7884,0.625,1,0,1,0.5625,0,0,0.6667
1,0,0,0,4,0.0,4,313,34,0,0,0,12.0,29066.0,59630.0,12.0,14,9,8.0,10.0,0.4874,0.0,3,10,15,0.4444,10,11,0.0
0,1,1,0,6,1.0,6,148,3,1,2,5,3.0,1120.0,1256.0,4.0,2,1,1.0,2.0,0.8916999999999999,0.2,2,1,3,0.3,2,2,1.6666999999999998
0,0,0,0,1,1.0,2,342,14,0,0,2,8.0,24356.0,32793.0,16.0,2,2,1.0,5.0,0.7426999999999999,0.5556,0,2,3,0.4444,2,2,0.25
1,2,1,0,0,13.0,1,106,14,0,0,2,2.0,836.0,882.0,3.0,2,0,1.0,1.0,0.9478,0.0,3,1,3,0.25,3,3,1.0
0,1,0,0,3,1.0,3,227,2,2,4,6,12.0,32124.0,59751.0,21.0,0,0,5.0,5.0,0.5376,0.625,0,0,0,0.5,0,0,0.5
1,0,0,0,0,11.0,0,177,11,0,2,2,9.0,28161.0,38034.0,17.0,2,0,3.0,3.0,0.7404,0.5263,2,0,2,0.4737,0,1,0.2222
0,18,18,0,8,0.0,11,150,3,1,1,2,12.0,33384.0,53186.0,20.0,1,1,7.0,9.0,0.6276999999999999,0.3333,3,2,6,0.5,19,4,0.1667
0,0,0,0,0,8.0,2,105,13,0,0,4,7.0,4530.0,11862.0,8.0,3,2,3.0,4.0,0.3819,0.0909,3,4,5,0.6364,4,5,0.5713999999999999
0,0,0,0,0,9999.0,0,96,11,0,1,1,1.0,4417.0,5000.0,3.0,0,0,1.0,1.0,0.8834,0.3333,0,0,0,0.3333,0,0,1.0
0,1,0,1,1,1.0,0,106,31,0,0,0,1.0,0.0,0.0,3.0,4,1,0.0,0.0,0.0,0.1429,0,1,4,0.1429,1,1,0.0
1,1,0,1,0,7.0,0,123,5,0,2,3,5.0,22826.0,25750.0,9.0,11,2,4.0,4.0,0.8864,0.25,0,2,13,0.25,2,2,0.6
0,1,0,1,8,1.0,7,308,4,0,4,5,11.0,32031.0,40339.0,18.0,10,5,5.0,6.0,0.7939999999999999,0.5160999999999999,0,5,13,0.35479999999999995,5,5,0.4545
0,0,0,0,7,0.0,9,130,2,2,3,3,5.0,18599.0,32798.0,7.0,0,0,1.0,3.0,0.5670999999999999,0.4444,0,1,1,0.5556,1,1,0.6
0,0,0,0,1,6.0,2,163,5,0,1,3,7.0,24016.0,45076.0,13.0,0,0,3.0,3.0,0.5327999999999999,0.7333,0,0,0,0.4667,0,0,0.4286
0,0,0,0,0,9999.0,0,98,5,0,5,7,8.0,26436.0,29898.0,13.0,0,0,5.0,5.0,0.8842,0.6154,2,0,1,0.6154,0,1,0.875
0,0,0,0,0,14.0,3,150,3,1,1,5,5.0,5967.0,9457.0,5.0,0,0,1.0,3.0,0.6309999999999999,0.4286,1,0,1,0.7142999999999999,0,0,1.0
0,0,0,0,2,5.0,0,108,6,0,4,6,14.0,20976.0,75638.0,29.0,0,0,1.0,2.0,0.2773,0.7,0,1,1,0.4667,1,1,0.4286
0,0,0,0,0,7.0,1,67,3,2,3,4,9.0,4287.0,7553.0,15.0,0,0,2.0,3.0,0.5676,0.75,1,0,1,0.5625,0,0,0.4444
0,0,0,0,0,24.0,1,157,23,0,0,2,6.0,1218.0,4003.0,20.0,0,0,1.0,2.0,0.3043,0.619,0,0,0,0.28569999999999995,0,0,0.3333
0,3,1,0,6,1.0,7,320,16,0,0,1,2.0,42067.0,47828.0,10.0,2,0,1.0,1.0,0.8795,0.2143,2,0,4,0.1429,0,1,0.5
0,1,1,0,11,1.0,1,97,5,0,2,3,13.0,12735.0,17805.0,19.0,4,4,3.0,5.0,0.7152,0.5769,2,4,5,0.5,4,5,0.2308
0,0,0,0,3,2.0,2,202,4,0,1,1,3.0,13245.0,22849.0,5.0,5,0,2.0,2.0,0.5797,0.2727,0,0,6,0.2727,0,0,0.3333
0,4,3,0,1,0.0,2,16,16,0,0,1,1.0,769.0,860.0,1.0,0,0,1.0,1.0,0.8942,1.0,0,0,0,1.0,0,0,1.0
1,0,0,0,5,0.0,1,248,7,0,1,2,8.0,16784.0,23803.0,14.0,0,0,2.0,5.0,0.7051,0.3333,3,0,2,0.5333,0,2,0.25
0,1,0,0,2,1.0,1,83,5,0,4,5,5.0,2988.0,3292.0,7.0,2,0,4.0,4.0,0.9077,0.6667,0,0,2,0.5556,1,0,1.0
0,1,1,0,15,0.0,9,53,2,1,2,3,3.0,28226.0,30965.0,3.0,1,0,1.0,2.0,0.9115,0.6,0,0,1,0.6,1,0,1.0
0,2,0,0,6,1.0,6,121,11,0,1,4,13.0,1699.0,40984.0,21.0,0,0,0.0,0.0,0.0415,0.7391,1,0,0,0.5651999999999999,2,0,0.3077
0,0,0,0,2,0.0,1,49,15,0,0,4,9.0,8304.0,13445.0,9.0,0,0,2.0,4.0,0.6175999999999999,0.7273,0,1,1,0.8181999999999999,1,1,0.4444
0,0,0,0,5,1.0,2,232,3,1,2,3,9.0,29669.0,31074.0,23.0,3,0,7.0,7.0,0.9548,0.6206999999999999,0,0,12,0.3103,0,0,0.3333
0,0,0,0,0,24.0,0,209,2,1,2,5,9.0,21780.0,48516.0,15.0,0,0,0.0,2.0,0.4489,0.4737,0,0,0,0.4737,0,0,0.5556
0,4,1,0,1,4.0,3,112,6,0,1,2,3.0,9292.0,13361.0,4.0,0,0,1.0,2.0,0.6954999999999999,0.5,2,0,1,0.75,0,1,0.6667
0,1,1,0,5,1.0,4,141,11,0,1,2,11.0,19814.0,23557.0,23.0,0,0,6.0,8.0,0.8411,0.5,2,1,3,0.4231,1,2,0.1818
0,0,0,0,5,1.0,3,227,25,0,0,0,7.0,12979.0,40422.0,21.0,2,0,2.0,2.0,0.3211,0.3846,0,1,2,0.2692,1,1,0.0
0,3,0,1,0,9999.0,0,75,5,0,2,2,4.0,796.0,8383.0,5.0,5,2,1.0,1.0,0.095,0.5,0,2,6,0.4,3,2,0.5
0,0,0,0,4,3.0,11,195,5,0,3,9,13.0,51979.0,74010.0,20.0,4,4,7.0,7.0,0.7022999999999999,0.6537999999999999,0,4,5,0.5,4,4,0.6922999999999999
0,1,1,0,3,2.0,3,99,2,1,1,3,8.0,26293.0,36422.0,11.0,0,0,4.0,6.0,0.7219,0.5333,2,0,1,0.5333,1,1,0.375
1,3,2,1,4,2.0,1,62,6,0,3,3,6.0,27238.0,37006.0,7.0,3,0,3.0,4.0,0.736,0.6,0,0,3,0.6,2,0,0.5
0,11,11,0,18,0.0,23,65,3,1,5,12,4.0,5418.0,6264.0,22.0,1,1,3.0,4.0,0.8648999999999999,0.4643,0,1,1,0.1429,5,1,3.0
0,1,1,0,2,2.0,3,150,5,0,1,3,7.0,19618.0,26443.0,13.0,3,0,4.0,6.0,0.7418999999999999,0.3889,1,0,4,0.3889,0,0,0.4286
0,0,0,0,3,0.0,1,242,16,0,0,3,12.0,13751.0,45402.0,20.0,0,0,2.0,2.0,0.30289999999999995,0.7273,0,0,0,0.5455,0,0,0.25
0,0,0,0,0,22.0,0,155,2,1,1,4,9.0,6997.0,22048.0,14.0,0,0,3.0,5.0,0.3174,0.375,3,1,3,0.5625,1,2,0.4444
0,0,0,0,4,1.0,4,264,4,0,3,5,15.0,62980.0,109758.0,32.0,0,0,3.0,4.0,0.5738,0.5135,0,0,0,0.4054,0,0,0.3333
0,0,0,0,8,1.0,20,280,2,1,3,4,7.0,5723.0,11135.0,13.0,3,3,1.0,1.0,0.5139999999999999,0.4118,0,3,5,0.4118,3,3,0.5713999999999999
0,0,0,0,2,1.0,2,285,11,0,1,3,12.0,51687.0,65796.0,19.0,0,0,8.0,8.0,0.7856,0.7142999999999999,0,0,0,0.5713999999999999,0,0,0.25
0,0,0,0,5,1.0,15,213,4,0,3,10,16.0,22710.0,47830.0,32.0,0,0,3.0,7.0,0.4748,0.5882,0,0,1,0.4706,0,0,0.625
0,0,0,0,3,0.0,1,227,10,0,1,3,8.0,3914.0,36080.0,12.0,0,0,0.0,0.0,0.1085,0.6922999999999999,2,0,1,0.6154,0,1,0.375
0,0,0,0,1,2.0,3,317,7,0,1,8,21.0,54218.0,132032.0,35.0,0,0,2.0,5.0,0.4106,0.7104999999999999,0,0,0,0.5526,0,0,0.381
0,0,0,0,3,2.0,2,81,7,0,4,6,13.0,43961.0,49822.0,10.0,1,1,9.0,10.0,0.8824,0.5556,0,1,1,0.7222,1,1,0.4615
1,2,1,0,3,0.0,2,413,12,0,1,4,4.0,1220.0,957.0,5.0,3,2,3.0,3.0,1.2748,0.1667,0,5,8,0.3333,5,5,1.0
0,0,0,0,3,2.0,2,186,10,0,1,2,10.0,20574.0,40008.0,17.0,0,0,1.0,3.0,0.5142,0.5263,0,0,1,0.5263,0,0,0.2
0,2,2,0,2,1.0,3,82,5,0,1,2,4.0,3370.0,5436.0,6.0,1,1,3.0,3.0,0.6198999999999999,0.28569999999999995,0,1,2,0.5713999999999999,1,1,0.5
0,0,0,0,5,0.0,7,309,5,0,5,10,18.0,39692.0,53401.0,38.0,0,0,8.0,9.0,0.7433,0.625,2,0,1,0.45,0,1,0.5556
1,1,1,0,5,3.0,1,260,17,0,0,2,13.0,34806.0,51713.0,26.0,0,0,4.0,6.0,0.6730999999999999,0.3214,3,0,4,0.4643,1,3,0.1538
0,1,0,0,4,1.0,0,103,2,2,4,5,10.0,13122.0,24422.0,10.0,3,2,3.0,3.0,0.5373,0.2941,0,3,5,0.5882,4,3,0.5
0,2,0,1,4,1.0,3,117,2,2,4,4,10.0,14501.0,26908.0,8.0,11,2,6.0,7.0,0.5388999999999999,0.2609,0,2,11,0.4348,2,2,0.4
0,0,0,0,1,0.0,2,353,9,0,1,3,15.0,29328.0,45145.0,25.0,1,0,7.0,9.0,0.6496,0.7406999999999999,2,0,2,0.5556,0,1,0.2
0,0,0,0,6,1.0,0,215,13,0,0,2,13.0,26850.0,41610.0,26.0,0,0,4.0,5.0,0.6453,0.6551999999999999,1,0,1,0.4483,0,0,0.1538
0,0,0,0,0,9999.0,0,78,2,1,5,11,19.0,27022.0,83182.0,20.0,0,0,2.0,4.0,0.3249,0.9524,0,0,0,0.9048,0,0,0.5789
0,0,0,0,0,9999.0,0,102,41,0,0,0,4.0,6882.0,14221.0,8.0,0,0,1.0,1.0,0.4839,0.5,0,0,1,0.5,0,0,0.0
1,0,0,0,6,2.0,4,126,2,1,4,7,18.0,42876.0,70576.0,26.0,0,0,5.0,5.0,0.6074999999999999,0.6667,0,0,1,0.5455,0,0,0.3889
0,0,0,0,0,8.0,0,245,13,0,0,3,9.0,20053.0,23872.0,20.0,2,1,4.0,5.0,0.84,0.4,1,2,5,0.36,2,2,0.3333
1,3,2,1,3,1.0,3,121,9,0,1,2,2.0,94.0,94.0,2.0,7,4,1.0,1.0,1.0,0.0909,0,4,7,0.1818,6,4,1.0
0,1,0,1,10,1.0,5,120,13,0,0,2,5.0,3612.0,6406.0,8.0,9,9,2.0,3.0,0.5638,0.4706,0,9,9,0.2941,9,9,0.4
0,15,9,1,4,1.0,1,79,3,1,1,1,1.0,150.0,350.0,2.0,1,0,0.0,0.0,0.4286,0.0,0,0,2,0.25,4,0,1.0
0,1,0,1,4,1.0,3,338,6,0,1,3,6.0,3406.0,2278.0,6.0,4,3,1.0,3.0,1.4952,0.6,0,3,4,0.6,3,3,0.5
0,0,0,0,3,1.0,1,228,11,0,1,3,7.0,27565.0,32150.0,6.0,1,1,1.0,1.0,0.8573999999999999,0.7142999999999999,2,1,2,1.0,1,2,0.4286
0,1,1,0,3,0.0,2,133,8,0,1,6,8.0,6518.0,8594.0,13.0,0,0,4.0,5.0,0.7584,0.6154,1,0,0,0.6154,1,0,0.75
0,1,1,0,1,4.0,0,221,6,0,2,3,18.0,12722.0,17132.0,26.0,0,0,5.0,7.0,0.7425999999999999,0.5667,3,0,4,0.6,1,0,0.1667
0,2,2,0,6,1.0,5,301,9,0,1,2,6.0,32880.0,35657.0,11.0,0,0,4.0,4.0,0.9221,0.4167,1,1,3,0.5,2,1,0.3333
0,0,0,0,3,0.0,2,528,15,0,0,5,13.0,22084.0,68973.0,19.0,0,0,2.0,2.0,0.3202,0.619,0,0,0,0.619,0,0,0.3846
1,3,1,1,2,0.0,3,125,21,0,0,1,3.0,10579.0,32335.0,4.0,4,1,0.0,0.0,0.3272,0.2222,2,1,7,0.3333,2,2,0.3333
0,0,0,0,2,3.0,0,179,3,1,3,5,10.0,17028.0,24397.0,25.0,0,0,3.0,3.0,0.698,0.5185,0,0,0,0.3704,0,0,0.5
