ID,TLTimeFirst,TLCnt03,TLSatCnt,TLDel60Cnt,TL75UtilCnt,TLBalHCPct,TLSatPct,TLDel3060Cnt24,TLOpen24Pct
49238,90,1,2.0,3,2.0,0.6138999999999999,0.1667,0,0.25
49297,17,0,4.0,0,0.0,0.0584,1.0,0,1.0
49313,142,0,19.0,0,5.0,0.5366,0.5789,0,0.3333
49333,99,0,22.0,1,3.0,0.3952,0.6667,0,0.1538
49365,199,0,17.0,0,2.0,0.31749999999999995,0.6841999999999999,0,0.3333
49417,213,0,13.0,2,2.0,0.3333,0.4737,0,0.0
49486,27,0,1.0,1,0.0,0.011000000000000001,0.0,0,1.0
49579,175,0,8.0,10,4.0,0.7528999999999999,0.2222,0,0.7999999999999999
49685,139,0,16.0,0,2.0,0.8303999999999999,0.6315999999999999,0,0.6667
49702,111,0,5.0,1,1.0,0.9524,0.6667,0,1.3333
49743,209,0,9.0,0,2.0,0.3662,0.6,0,0.5
49749,288,0,7.0,1,0.0,0.5642999999999999,0.5,0,0.0
49787,141,0,11.0,0,2.0,0.4067,0.9091,0,0.3
49834,84,0,1.0,1,0.0,0.08389999999999999,0.5,0,1.0
49856,143,1,15.0,1,3.0,0.6789,0.5,0,0.5
49870,197,0,8.0,0,1.0,0.3008,0.5556,1,0.3333
49957,223,1,22.0,0,5.0,0.7275999999999999,0.4583,3,0.1818
49995,240,1,33.0,0,9.0,0.7218,0.7837999999999999,0,0.6521999999999999
50063,6,0,1.0,0,1.0,0.8556999999999999,1.0,0,1.0
50081,169,0,19.0,0,4.0,0.6566,0.3636,3,0.3846
50158,21,0,8.0,0,3.0,0.7948,0.7999999999999999,0,2.0
50176,303,1,24.0,0,8.0,0.6742999999999999,0.6922999999999999,0,0.3333
50192,226,1,37.0,0,9.0,0.8995,0.4146,3,0.6
50282,128,0,14.0,0,2.0,0.7716,0.3571,2,0.0
50358,311,0,15.0,0,3.0,0.13219999999999998,0.7999999999999999,0,0.1538
50380,188,0,26.0,0,6.0,0.836,0.5357,1,0.6
50387,299,1,32.0,0,7.0,0.7173999999999999,0.6053,0,0.5263
50504,241,0,18.0,3,4.0,0.6099,0.2917,3,0.5556
50526,125,0,14.0,2,4.0,0.8575999999999999,0.2941,2,0.28569999999999995
50564,256,1,30.0,0,4.0,0.3056,0.8125,0,0.2
50618,99,0,6.0,3,1.0,0.622,0.2727,0,1.0
50693,99,0,6.0,1,3.0,0.9812,0.75,0,1.0
50743,314,0,19.0,0,4.0,0.5734999999999999,0.5237999999999999,0,0.25
50754,129,1,23.0,0,5.0,0.6920999999999999,0.7599999999999999,0,0.1667
50759,127,0,28.0,0,4.0,0.4363,0.7333,0,0.3889
50816,234,0,33.0,0,1.0,0.3968,0.5758,3,0.4118
50829,245,1,20.0,0,2.0,0.342,0.7726999999999999,0,0.3571
50832,42,0,4.0,1,1.0,0.8472999999999999,0.28569999999999995,0,0.0
50863,214,0,10.0,1,3.0,1.0949,0.2727,1,0.2
50887,341,0,28.0,1,0.0,0.0135,0.5,0,0.5333
50898,214,0,6.0,0,1.0,0.2892,0.8332999999999999,0,0.2
50920,172,0,26.0,0,8.0,0.8109,0.6452,0,0.2
50959,296,0,18.0,0,8.0,0.6666,0.75,0,0.0
51037,368,0,12.0,6,2.0,0.8523999999999999,0.4211,0,1.0
51081,224,0,12.0,6,4.0,0.7718999999999999,0.3889,2,1.0
51102,350,0,23.0,0,4.0,0.5488999999999999,0.6667,2,0.1538
51134,86,0,3.0,6,0.0,0.1073,0.2,0,0.0
51157,200,1,14.0,0,3.0,0.6724,0.5,0,0.4444
51229,212,1,9.0,0,3.0,0.8892,0.7273,2,1.2
51243,64,0,13.0,0,5.0,0.9329,0.5385,3,0.3333
51261,76,0,7.0,0,2.0,0.8418,0.5713999999999999,0,0.75
51486,220,0,22.0,0,7.0,0.7021,0.7599999999999999,0,0.2667
51532,37,0,1.0,1,1.0,1.0319999999999998,0.5,0,1.0
51551,277,0,13.0,0,7.0,1.0101,0.5,0,0.7142999999999999
51585,207,1,21.0,0,1.0,0.2003,0.6957,0,0.0667
51618,290,0,18.0,12,2.0,0.8301999999999999,0.2941,0,0.5556
51624,142,1,0.0,2,1.0,1.0,0.0,0,1.0
51634,238,0,17.0,0,2.0,0.5581999999999999,0.5263,1,1.0
51649,93,1,8.0,6,3.0,0.82,0.3125,0,0.5
51685,49,0,5.0,0,3.0,0.4037,0.5,1,0.2
51689,46,0,6.0,0,2.0,0.7859999999999999,0.5713999999999999,0,0.5
51835,30,1,5.0,0,4.0,0.9282,0.8332999999999999,0,0.8332999999999999
51898,92,0,7.0,0,1.0,1.0108,0.2222,0,1.0
51977,12,0,1.0,0,1.0,0.94,1.0,0,1.0
52011,121,0,3.0,0,1.0,0.8957999999999999,0.3333,2,0.5
52076,113,0,6.0,5,3.0,0.9257,0.2308,0,0.4
52220,122,0,10.0,0,4.0,0.7606999999999999,0.7999999999999999,0,0.1667
52235,197,1,38.0,0,8.0,0.8412,0.5,3,0.6
52268,294,1,44.0,0,10.0,0.7304999999999999,0.4151,3,0.6499999999999999
52378,154,0,1.0,2,1.0,0.9238,0.25,2,1.0
52399,196,0,7.0,1,2.0,0.6079,0.2,1,0.0
52413,102,0,5.0,0,0.0,0.2085,0.4,1,0.0
52507,95,1,14.0,0,3.0,0.7825,0.5789,0,0.4286
52548,204,0,14.0,0,8.0,0.8726999999999999,0.7999999999999999,0,0.4545
52642,278,0,22.0,0,1.0,0.5337999999999999,0.5,0,0.1111
52663,40,0,3.0,0,0.0,0.4006,1.0,0,0.6667
52684,236,0,3.0,4,0.0,0.6877,0.1429,0,1.0
52725,370,0,24.0,0,5.0,0.5518,0.48,1,0.25
52734,106,0,13.0,0,1.0,0.7166999999999999,0.0769,3,0.1667
52744,80,0,3.0,0,0.0,0.6168999999999999,0.6667,0,0.5
52785,252,0,36.0,0,7.0,0.6908,0.7367999999999999,0,0.2609
52858,123,0,22.0,0,2.0,0.4202,0.5909,0,0.75
52970,246,0,10.0,2,4.0,0.8001999999999999,0.3077,3,0.6667
53014,171,1,8.0,1,3.0,0.8543,0.7,0,0.8332999999999999
53086,28,0,4.0,0,1.0,0.7390000000000001,0.5,2,0.75
53133,166,0,9.0,1,3.0,0.5875999999999999,0.6,2,0.28569999999999995
53142,212,0,26.0,0,2.0,0.2177,0.5517,0,0.2667
53177,103,0,11.0,0,1.0,0.2282,0.5385,0,0.4286
53229,212,0,9.0,0,2.0,0.7193999999999999,0.5556,0,0.0
53379,171,0,27.0,0,12.0,0.7726999999999999,0.8666999999999999,0,0.1905
53398,209,0,20.0,1,10.0,0.8220999999999999,0.4091,3,0.5832999999999999
53402,159,0,10.0,0,2.0,0.9775,0.28569999999999995,3,0.25
53460,117,0,8.0,5,3.0,1.113,0.1538,2,0.0
53468,53,0,12.0,1,6.0,0.9438,0.7692,0,0.4
53518,255,0,13.0,0,1.0,0.198,0.7333,0,0.3333
53527,205,0,3.0,5,1.0,0.7777999999999999,0.25,0,0.5
53530,23,1,4.0,0,2.0,0.6701999999999999,0.6,0,1.6666999999999998
53573,151,0,26.0,0,1.0,0.2469,0.6786,0,0.5385
53634,101,0,18.0,0,4.0,0.7387999999999999,0.6315999999999999,0,0.625
53636,134,1,23.0,0,4.0,0.8584999999999999,0.5,3,1.0
53670,149,1,20.0,0,20.0,0.9377,0.2308,3,0.7599999999999999
53703,115,0,3.0,2,1.0,0.98,0.2,0,0.3333
53705,242,1,12.0,3,5.0,0.8406999999999999,0.4,0,0.375
53709,126,2,34.0,1,4.0,0.2457,0.7104999999999999,0,0.4583
53777,261,0,9.0,0,1.0,1.013,0.2,1,0.3333
53822,330,0,35.0,0,13.0,0.715,0.4054,3,0.0909
53831,105,0,23.0,0,3.0,0.6789999999999999,0.6086999999999999,3,0.0
53833,238,0,15.0,0,3.0,0.6665,0.5556,2,1.375
53875,246,1,12.0,0,2.0,0.5848,0.5832999999999999,0,0.3333
53924,252,0,16.0,0,0.0,0.2252,0.5294,3,0.625
53944,187,0,13.0,0,0.0,0.0989,0.7333,0,0.5556
53951,17,0,2.0,0,2.0,0.8362999999999999,1.0,0,1.0
53992,215,1,24.0,0,8.0,0.9449,0.5599999999999999,0,0.8181999999999999
54017,85,0,15.0,1,2.0,0.7591,0.75,0,0.4444
54116,208,1,15.0,4,3.0,0.8798999999999999,0.4091,1,0.4444
54127,57,0,11.0,0,5.0,0.7932999999999999,0.7692,0,0.625
54206,164,0,22.0,0,1.0,0.2994,0.4583,0,0.5556
54255,82,0,9.0,2,0.0,0.5583999999999999,0.5,0,1.0
54270,124,0,18.0,0,0.0,0.0866,0.5455,0,0.5713999999999999
54301,357,1,35.0,1,3.0,0.3992,0.5952,0,0.4583
54332,220,0,14.0,1,6.0,0.4603,0.625,3,0.7333
54375,73,0,3.0,4,1.0,1.0,0.0,0,1.0
54395,54,0,15.0,0,1.0,0.6513,0.7999999999999999,0,0.5
54484,121,0,17.0,0,6.0,0.7827999999999999,0.75,0,0.3077
54573,300,0,13.0,1,3.0,0.8453999999999999,0.4444,0,0.28569999999999995
54649,244,1,6.0,4,4.0,1.0469,0.13329999999999995,2,0.4
54752,201,0,29.0,0,1.0,0.5224,0.6333,0,0.8181999999999999
54757,145,0,3.0,3,0.0,0.0,0.0,3,0.0
54835,194,0,7.0,7,0.0,0.35279999999999995,0.0,3,0.0
54852,239,0,14.0,4,1.0,0.9544,0.4444,0,0.25
55038,43,1,11.0,0,4.0,0.7727999999999999,0.9167,0,1.0
55070,65,0,1.0,3,0.0,0.0,0.0,0,0.0
55161,189,0,15.0,2,4.0,0.8237,0.3333,2,0.0
55166,88,0,2.0,2,0.0,0.6644,0.4,0,1.0
55290,143,0,11.0,1,7.0,0.8376999999999999,0.6154,3,0.6364
55350,217,0,17.0,11,8.0,0.7373,0.3571,3,0.0625
55362,14,0,8.0,0,7.0,0.9232,1.0,0,1.0
55368,21,1,2.0,1,2.0,0.7682,0.5,0,1.5
55572,181,0,1.0,2,1.0,1.1054,0.3333,0,0.0
55589,96,1,15.0,0,2.0,1.0104,0.5,0,1.3333
55594,256,0,7.0,4,2.0,0.9943,0.4167,0,0.1667
55639,214,0,16.0,0,1.0,0.5652999999999999,0.4286,0,0.28569999999999995
55651,233,0,30.0,0,3.0,0.5511999999999999,0.6667,0,0.1875
55672,47,0,1.0,0,1.0,0.7908,0.3333,0,1.0
55691,279,1,4.0,7,0.0,0.3383,0.0833,0,0.5
55852,235,0,25.0,0,2.0,0.6361,0.3333,2,1.7999999999999998
55895,294,0,17.0,1,4.0,0.6295,0.5789,0,0.6364
55983,133,0,6.0,2,0.0,0.6501999999999999,0.5,2,0.6667
55987,80,0,7.0,0,0.0,0.5008999999999999,0.4286,0,0.0
56050,204,0,17.0,1,4.0,0.4683,0.6667,0,0.75
56159,15,0,4.0,0,1.0,0.9134,0.75,0,1.0
56161,128,0,29.0,0,5.0,0.6855,0.5277999999999999,0,0.625
56163,141,0,19.0,0,6.0,0.7274999999999999,0.75,0,0.4
56181,270,0,16.0,9,5.0,0.9132,0.29629999999999995,0,0.125
56203,110,0,7.0,3,1.0,0.7694,0.4545,0,0.4
56213,262,0,28.0,0,1.0,0.213,0.7188,0,0.75
56275,116,0,6.0,0,1.0,0.8785999999999999,0.4286,1,0.3333
56461,35,0,2.0,0,0.0,0.12639999999999998,1.0,0,0.5
56568,109,0,8.0,0,2.0,0.7705,0.6667,0,1.25
56623,99,1,16.0,2,3.0,0.8164999999999999,0.3636,1,0.6667
56666,343,0,12.0,9,4.0,0.945,0.1818,0,0.1667
56679,169,0,7.0,2,0.0,0.0369,0.5832999999999999,0,0.2
56724,143,0,14.0,0,4.0,0.9214,0.3571,2,0.0
56741,283,0,5.0,7,5.0,0.7677999999999999,0.0,2,0.3333
56767,160,0,5.0,5,3.0,0.7216999999999999,0.1538,3,0.25
56798,183,0,16.0,0,0.0,0.07569999999999999,0.9375,0,0.0833
56804,174,0,22.0,0,5.0,0.6830999999999999,0.5,0,0.7777999999999999
56812,166,0,18.0,0,1.0,0.5,0.6521999999999999,0,0.5
56827,275,1,21.0,0,0.0,0.0477,0.6399999999999999,0,0.3846
56832,271,0,17.0,3,3.0,0.4406,0.4583,0,0.6667
56834,103,0,11.0,0,3.0,0.5134,0.6667,2,0.6667
56988,55,0,9.0,0,2.0,0.4464,0.8888999999999999,0,0.5713999999999999
56994,337,0,3.0,9,2.0,1.3841,0.0769,2,0.5
57076,203,1,18.0,0,5.0,0.7092999999999999,0.7142999999999999,0,0.3846
57117,43,2,17.0,0,6.0,0.7101,0.7618999999999999,0,0.6667
57189,179,2,22.0,0,2.0,0.3323,0.5651999999999999,0,0.3571
57222,177,0,9.0,9,3.0,0.8723,0.4444,0,1.25
57226,119,1,15.0,3,4.0,0.9233,0.625,0,2.125
57302,76,0,15.0,0,4.0,0.958,0.6,0,1.75
57327,299,1,18.0,0,8.0,0.9498,0.48,0,0.5
57340,366,0,7.0,4,1.0,0.7605999999999999,0.4545,0,0.25
57411,187,0,7.0,0,1.0,0.8935,0.25,2,0.0
57421,244,0,14.0,0,8.0,0.8603999999999999,0.8666999999999999,0,0.3846
57596,246,0,21.0,0,10.0,0.8576999999999999,0.6364,1,0.1538
57624,115,0,17.0,0,2.0,0.2669,0.7273,0,0.28569999999999995
57635,134,0,9.0,0,2.0,0.8603999999999999,0.7273,0,1.0
57767,151,1,16.0,0,4.0,0.7226999999999999,0.6841999999999999,0,0.3333
57803,118,0,9.0,2,0.0,0.0,0.0,0,0.0
57817,296,0,10.0,5,5.0,0.7327999999999999,0.5333,0,0.125
57828,105,0,6.0,0,2.0,0.6701999999999999,0.6667,0,1.0
57892,66,0,14.0,0,1.0,0.4611,0.5882,0,0.6667
57956,415,0,23.0,0,7.0,0.7488999999999999,0.6667,0,0.0833
57979,17,0,4.0,0,1.0,0.6843999999999999,0.7999999999999999,0,1.0
58071,97,2,23.0,0,2.0,0.2564,0.7142999999999999,0,0.4375
58090,370,0,6.0,0,0.0,0.4578,0.5,0,0.6667
58192,51,0,15.0,0,10.0,0.8714,0.9333,0,0.8332999999999999
58282,117,0,10.0,1,2.0,0.5323,0.6667,0,0.375
58286,201,0,12.0,0,7.0,0.7958999999999999,0.8332999999999999,0,0.7777999999999999
58287,120,1,8.0,1,2.0,0.8819999999999999,0.7,0,1.6666999999999998
58308,98,1,24.0,0,3.0,0.8563,0.6295999999999999,0,1.1
58340,321,0,17.0,1,8.0,0.7097,0.619,0,0.1538
58450,786,0,3.0,2,1.0,0.7436999999999999,0.4,0,1.0
58503,153,0,26.0,0,4.0,0.2892,0.6295999999999999,3,0.4545
58558,351,0,14.0,0,2.0,0.7763,0.6667,0,0.7999999999999999
58588,274,1,28.0,0,1.0,0.2201,0.5,0,0.7999999999999999
58596,34,2,11.0,0,6.0,0.8852,0.8462,0,1.25
58639,79,0,15.0,0,1.0,0.4985,0.5294,0,0.6667
58696,36,0,8.0,0,4.0,0.3712,0.7999999999999999,0,0.8888999999999999
58705,228,1,18.0,0,2.0,0.5101,0.5789,0,0.7142999999999999
58706,270,0,11.0,0,4.0,0.5754999999999999,0.8181999999999999,0,0.1429
58708,63,0,22.0,0,5.0,0.5517,0.8077,0,0.6875
58709,106,0,9.0,8,4.0,0.9627,0.1667,0,0.4
58719,102,1,17.0,8,6.0,0.9004,0.2692,3,1.25
58786,84,0,14.0,0,3.0,0.8665999999999999,0.4375,2,0.6667
58813,95,0,14.0,0,1.0,0.5779,0.5,2,0.3333
58933,109,0,1.0,2,0.0,0.0,0.3333,0,1.0
58992,189,0,25.0,4,5.0,0.6198999999999999,0.4333,3,0.2143
59227,125,0,29.0,0,7.0,0.6889,0.6175999999999999,0,0.2143
59229,98,0,14.0,0,6.0,0.691,0.9333,0,0.8462
59298,366,0,10.0,0,1.0,0.3304,0.7999999999999999,2,0.25
59329,224,0,20.0,1,6.0,0.83,0.48,3,0.5832999999999999
59443,111,0,17.0,0,5.0,0.6862999999999999,0.6499999999999999,0,0.5
59515,280,0,19.0,0,7.0,0.7873,0.5651999999999999,0,0.2308
59541,243,0,24.0,0,4.0,0.3451,0.6,0,0.1538
59565,170,1,28.0,0,7.0,0.5430999999999999,0.5152,0,0.4615
59624,164,1,13.0,1,3.0,0.8885,0.5333,0,1.0
59774,219,0,10.0,1,4.0,0.7967,0.5,1,0.375
59797,117,0,26.0,3,3.0,0.8258,0.6,0,1.0
59805,155,0,3.0,5,0.0,0.3878,0.375,0,0.3333
60009,249,0,13.0,1,1.0,0.5085999999999999,0.5333,2,0.1111
60051,228,0,32.0,0,6.0,0.454,0.7646999999999999,1,0.28
60059,141,1,7.0,7,2.0,0.7557999999999999,0.3333,0,0.4286
60152,146,1,22.0,0,3.0,0.3966,0.6667,0,0.3571
60159,127,0,12.0,1,1.0,0.331,0.5385,0,0.5
60177,131,0,12.0,1,1.0,0.5124,0.5713999999999999,2,0.5
60289,236,0,5.0,0,2.0,0.3862,1.0,0,0.0
60405,57,0,5.0,0,0.0,0.361,1.0,0,0.3333
60516,237,2,18.0,0,4.0,0.7414,0.4,0,0.4444
60544,247,0,12.0,0,1.0,0.8154999999999999,0.5,0,0.4286
60590,151,0,16.0,1,2.0,0.4361,0.5882,0,0.0
60646,190,0,23.0,0,3.0,0.4438,0.6521999999999999,3,0.5455
60666,118,0,4.0,2,2.0,0.7526999999999999,0.5,0,1.3333
60735,95,0,3.0,2,1.0,0.5284,0.28569999999999995,2,0.25
60838,348,0,18.0,0,4.0,0.8142999999999999,0.4211,3,0.25
60904,45,0,11.0,0,2.0,0.7048,0.9091,0,0.8571
60934,199,0,18.0,0,3.0,0.7498999999999999,0.4444,0,0.5
61065,133,0,6.0,2,1.0,1.0086,0.25,0,2.0
61115,55,0,13.0,0,3.0,0.6473,0.75,0,0.3
61253,168,1,12.0,0,2.0,0.6201,0.75,0,0.8332999999999999
61286,213,1,25.0,1,8.0,0.9248,0.3889,0,1.0833
61383,170,0,12.0,2,4.0,0.7136999999999999,0.5294,0,0.4444
61438,241,0,23.0,0,1.0,0.4977,0.6399999999999999,0,0.4444
61502,137,0,13.0,1,4.0,0.7735,0.5,2,0.5
61516,39,1,15.0,0,6.0,0.6752999999999999,0.875,0,0.3846
61553,166,0,3.0,2,0.0,0.6237999999999999,0.6,0,0.5
61607,161,1,20.0,2,6.0,0.7442,0.4783,3,0.4615
61683,135,0,18.0,0,1.0,0.5281999999999999,0.6315999999999999,0,1.0
61713,291,0,19.0,0,2.0,0.6476,0.7895,0,0.4444
61719,131,0,13.0,0,6.0,0.8822,0.6922999999999999,0,0.4444
61773,99,1,6.0,0,0.0,0.5719,0.625,0,1.4
61783,111,0,6.0,0,1.0,0.6610999999999999,1.0,0,0.6
61797,289,0,22.0,0,3.0,0.3465,0.9545,0,0.5
61923,117,0,3.0,0,2.0,0.9784,0.5,0,1.0
61931,153,0,16.0,0,3.0,0.7587999999999999,0.5,2,0.0
62015,376,1,34.0,0,3.0,0.1822,0.6154,0,0.4091
62049,296,0,29.0,0,8.0,0.7602,0.7222,1,0.0435
62054,128,0,12.0,0,2.0,0.8394999999999999,0.0833,2,0.0
62084,88,0,26.0,2,6.0,0.7417999999999999,0.4483,3,0.4
62095,69,1,28.0,0,5.0,0.7571,0.8275999999999999,0,0.8125
62183,284,1,40.0,0,5.0,0.615,0.6904999999999999,0,0.2222
62200,107,0,21.0,0,5.0,0.8173999999999999,0.3478,3,0.875
62288,270,0,16.0,9,2.0,0.9708,0.29629999999999995,1,0.3333
62361,160,0,18.0,0,8.0,0.7807999999999999,0.7222,0,0.2308
62405,78,0,29.0,0,6.0,0.5870000000000001,0.931,0,0.4737
62459,212,0,21.0,0,3.0,0.5889,0.5909,0,0.0833
62468,100,1,14.0,1,6.0,0.6285999999999999,0.5,1,0.7273
62492,178,1,30.0,0,5.0,0.6418999999999999,0.6875,0,0.25
62514,61,0,26.0,0,3.0,0.3228,0.8888999999999999,0,0.5237999999999999
62520,314,0,19.0,0,4.0,0.7689999999999999,0.7367999999999999,0,0.1667
62542,207,1,11.0,0,1.0,0.3021,0.8462,0,0.2
62599,208,3,19.0,0,3.0,0.7488999999999999,0.5185,1,1.6666999999999998
62603,83,0,15.0,0,2.0,0.479,0.7646999999999999,0,0.4
62635,152,0,2.0,5,0.0,0.0,0.25,0,2.0
62664,154,0,7.0,3,1.0,0.5909,0.5,0,0.75
62851,265,0,3.0,0,1.0,0.7323,0.5,0,0.3333
62894,224,2,16.0,1,5.0,0.8304999999999999,0.6470999999999999,0,0.6667
62928,204,0,4.0,3,2.0,1.103,0.1429,0,0.0
62974,115,2,29.0,0,8.0,0.5835999999999999,0.5882,0,0.5882
63028,97,0,15.0,2,2.0,0.7378999999999999,0.3889,3,0.4444
63037,251,1,12.0,6,4.0,0.8513999999999999,0.4,0,0.625
63047,209,0,17.0,9,2.0,0.3977,0.4231,0,0.125
63196,118,0,3.0,2,2.0,0.7877,0.28569999999999995,0,0.6
63364,134,0,12.0,4,2.0,0.6727,0.4375,0,0.8332999999999999
63416,346,0,17.0,0,5.0,0.4785,0.7059,1,0.3571
63429,85,1,21.0,0,8.0,0.7168,0.9091,0,0.4211
63533,277,0,33.0,0,8.0,0.5278999999999999,0.8824,0,0.24
63666,239,0,21.0,3,4.0,0.9257,0.625,0,0.1429
63766,124,0,5.0,2,2.0,0.906,0.375,0,0.6667
63799,136,0,8.0,8,2.0,0.8876999999999999,0.3529,0,0.2
63973,177,1,24.0,5,6.0,0.7746,0.5805999999999999,0,0.9091
63976,83,1,10.0,2,1.0,0.3848,0.4118,0,0.8332999999999999
63995,186,0,13.0,0,3.0,0.6547999999999999,0.2308,3,0.0
64102,157,0,32.0,0,5.0,0.8974,0.3636,3,0.6364
64106,134,0,16.0,0,8.0,0.9026,1.0,0,0.3636
64116,77,0,3.0,0,0.0,0.2539,0.4,0,0.5
64236,70,2,13.0,0,3.0,0.9921,0.2941,1,2.0
64343,324,0,35.0,1,5.0,0.3908,0.3784,3,0.5294
64379,284,0,15.0,3,2.0,0.4433,0.3,3,0.0
64501,107,0,21.0,0,6.0,0.7891999999999999,0.6818,0,0.3
64525,121,0,13.0,1,6.0,0.9605,0.5882,0,0.1
64531,67,1,9.0,0,5.0,0.7912999999999999,0.6667,3,0.6
64635,133,1,15.0,3,4.0,0.5858,0.5,3,0.6667
64759,76,0,15.0,0,4.0,0.4979,0.875,0,0.5832999999999999
64785,167,1,13.0,9,3.0,0.9856,0.2174,0,1.25
64884,124,0,35.0,1,1.0,0.1352,0.5651999999999999,0,0.6667
64916,259,0,18.0,1,7.0,0.7624,0.5263,3,0.3077
64925,40,0,10.0,0,3.0,0.6510999999999999,1.0,0,0.8571
64947,82,0,16.0,1,4.0,0.6463,0.5556,0,0.7142999999999999
65034,66,0,8.0,0,4.0,0.9771,0.6667,0,0.6
65096,244,1,19.0,11,6.0,0.7616999999999999,0.4118,0,1.0
65200,252,0,4.0,2,3.0,1.0335,0.5,2,1.0
65221,224,2,10.0,0,6.0,0.9278,0.5832999999999999,1,0.5713999999999999
65295,14,1,2.0,0,1.0,0.7979999999999999,0.6667,0,1.5
65304,324,0,15.0,0,0.0,0.08779999999999999,0.25,2,0.0
65315,109,0,9.0,0,2.0,0.927,0.2727,1,1.0
65349,150,1,11.0,1,4.0,0.8236,0.3333,3,1.0
65423,149,0,11.0,8,1.0,0.3844,0.25,2,0.0
65487,123,0,5.0,1,1.0,0.6437999999999999,0.3333,0,0.75
65522,171,0,13.0,2,7.0,0.8626999999999999,0.625,0,0.6
65567,228,0,27.0,0,6.0,0.7313999999999999,0.5357,1,0.1667
65569,161,0,5.0,4,1.0,0.8999999999999999,0.1111,2,0.5
65606,158,1,6.0,2,1.0,0.4685,0.4545,1,0.7142999999999999
65679,169,0,13.0,3,2.0,0.7931999999999999,0.5625,0,0.3333
65709,327,0,23.0,0,3.0,0.5716,0.7599999999999999,0,0.6667
65731,228,0,10.0,0,4.0,0.7839999999999999,0.7999999999999999,0,0.1667
65769,120,0,4.0,2,2.0,0.9153,0.3333,1,0.5
65779,224,0,21.0,0,0.0,0.3378,0.6086999999999999,0,0.3077
65841,120,0,9.0,1,4.0,0.6839999999999999,0.5455,0,0.6667
65857,398,0,25.0,0,3.0,0.5973999999999999,0.6399999999999999,0,0.1
65899,74,0,2.0,2,0.0,0.2805,0.25,0,0.0
65919,91,0,8.0,0,1.0,0.4882,0.7777999999999999,0,0.4
65927,145,1,24.0,0,0.0,0.30039999999999994,0.5556,0,0.4615
65931,234,0,25.0,0,10.0,0.7128,0.6799999999999999,0,0.2667
65979,80,0,9.0,0,4.0,0.6435,0.6154,0,0.6667
66053,87,0,7.0,2,3.0,0.7836,0.3333,0,0.2
66092,131,1,14.0,0,4.0,0.4349,0.6470999999999999,0,0.7999999999999999
66110,181,0,16.0,0,5.0,0.7314999999999999,0.4706,3,0.28569999999999995
66118,183,0,22.0,0,4.0,0.6726,0.24,3,0.6
66164,277,0,26.0,5,6.0,0.6337999999999999,0.5294,0,0.1765
66186,228,0,12.0,14,2.0,0.7376999999999999,0.2692,0,0.5
66191,107,1,5.0,1,2.0,0.5757,0.5713999999999999,0,0.2
66201,288,0,12.0,0,2.0,0.8483999999999999,0.4,3,0.7999999999999999
66220,379,0,15.0,2,5.0,0.8468,0.6315999999999999,0,0.1111
66254,250,0,15.0,0,3.0,0.3976,0.5,3,0.4615
66328,262,0,10.0,0,7.0,0.9667,0.8999999999999999,0,0.1111
66338,113,0,7.0,1,1.0,0.5042,0.3333,0,0.0
66365,158,0,15.0,0,4.0,0.6798,0.5294,0,0.5
66409,244,0,20.0,0,4.0,0.8509,0.5455,0,0.1429
66419,150,1,29.0,6,6.0,0.6989,0.5832999999999999,0,0.5
66613,290,0,22.0,0,5.0,0.34719999999999995,0.7826,0,0.13329999999999995
66723,119,1,11.0,2,5.0,0.9275,0.381,1,0.8571
66833,194,1,2.0,4,3.0,0.9634,0.28569999999999995,0,1.6666999999999998
66902,230,0,18.0,0,2.0,0.6719999999999999,0.7777999999999999,0,0.3
67006,258,0,30.0,1,6.0,0.47700000000000004,0.5758,3,0.4118
67142,255,0,11.0,0,2.0,0.6476999999999999,0.5455,0,0.0
67148,319,0,4.0,5,1.0,0.821,0.4,0,0.0
67173,147,0,10.0,2,2.0,0.4605,0.25,3,0.5
67188,36,1,10.0,0,0.0,0.0101,0.8332999999999999,0,0.6
67232,104,0,3.0,4,0.0,0.0,0.28569999999999995,0,0.0
67282,228,1,9.0,0,2.0,0.5731999999999999,0.5,3,0.5556
67286,311,0,3.0,2,3.0,1.2028,0.4,2,0.75
67295,265,2,25.0,0,7.0,0.8039999999999999,0.4706,3,0.7142999999999999
67305,106,0,8.0,0,1.0,0.8896999999999999,0.3333,1,0.5
67342,152,1,12.0,3,1.0,0.6658,0.5882,0,1.125
67363,172,0,16.0,7,1.0,0.4554,0.5385,0,0.3846
67509,63,0,18.0,0,1.0,0.248,0.4444,3,0.75
67510,104,0,14.0,0,2.0,0.35429999999999995,0.6,0,0.125
67537,174,0,2.0,3,1.0,0.735,0.3333,0,0.3333
67590,31,0,6.0,0,1.0,0.8615999999999999,0.8332999999999999,0,1.0
67719,176,0,12.0,0,5.0,0.6503,0.5832999999999999,0,0.1667
67722,206,1,43.0,0,7.0,0.5281999999999999,0.6304,0,0.4167
67732,17,0,1.0,0,1.0,1.0,1.0,0,1.0
67770,230,0,11.0,8,2.0,0.9022,0.1,0,0.0
67832,119,0,10.0,7,1.0,0.7569999999999999,0.2222,0,0.4
67838,109,0,6.0,3,2.0,0.3914,0.3333,0,0.25
67840,7,0,1.0,7,1.0,0.9746,0.0,2,1.0
67856,123,0,23.0,0,8.0,0.7199,0.6399999999999999,0,0.3077
67859,287,0,14.0,0,0.0,0.5133,0.5,0,0.0
