TARGET,DerogCnt,CollectCnt,BanruptcyInd,InqCnt06,InqTimeLast,InqFinanceCnt24,TLTimeFirst,TLTimeLast,TLCnt03,TLCnt12,TLCnt24,TLCnt,TLSum,TLMaxSum,TLSatCnt,TLDel60Cnt,TLBadCnt24,TL75UtilCnt,TL50UtilCnt,TLBalHCPct,TLSatPct,TLDel3060Cnt24,TLDel90Cnt24,TLDel60CntAll,TLOpenPct,TLBadDerogCnt,TLDel60Cnt24,TLOpen24Pct
0,2,1,1,3,0,2,106,76,0,0,0,2,268,1000,2,3,1,0,0,0.268,0.3333,0,1,4,0.3333,1,1,0
0,0,0,0,3,1,2,140,14,0,0,1,7,17814,23242,7,2,1,3,3,0.7665,0.7778,0,1,2,0.7778,1,1,0.1429
0,0,0,0,0,16,1,232,12,0,1,3,5,1821,7622,15,1,0,2,2,0.2389,0.3158,3,1,9,0.2632,1,4,0.6
0,0,0,0,3,1,4,246,3,1,2,3,15,71126,76309,29,1,0,11,12,0.9321,0.6061,0,0,1,0.4545,0,0,0.2
0,4,3,0,3,1,2,110,9,0,1,2,1,241,4097,12,0,0,0,0,0.0588,0.4167,0,0,1,0.0833,2,0,2
0,2,2,0,3,1,3,188,22,0,0,2,6,14251,22371,8,5,3,1,3,0.637,0.2308,0,4,9,0.4615,6,4,0.3333
0,3,3,0,3,0,2,155,35,0,0,0,5,6855,11085,10,1,1,1,1,0.6184,0.25,0,5,6,0.4167,8,5,0
0,0,0,0,3,0,2,16,16,0,0,3,3,2184,5000,3,0,0,0,0,0.4368,1,0,0,0,1,0,0,1
0,0,0,0,19,0,17,107,2,2,6,9,15,66130,80396,22,3,1,5,7,0.8226,0.5,0,1,6,0.5,1,1,0.6
0,0,0,0,1,1,0,127,44,0,0,0,3,42065,47606,8,2,1,2,3,0.8836,0.0833,2,4,8,0.25,4,5,0
0,0,0,0,7,1,4,372,3,1,1,1,13,12169,43957,16,0,0,1,2,0.2768,0.7,0,0,0,0.65,0,0,0.0769
0,0,0,0,3,1,3,72,3,1,2,6,11,19470,30661,15,0,0,4,5,0.635,0.6875,0,0,0,0.6875,0,0,0.5455
0,0,0,0,5,1,4,120,3,1,5,11,11,9078,16772,15,1,0,3,3,0.5413,0.6111,2,0,1,0.6111,0,1,1
0,0,0,0,12,0,9,115,3,1,8,22,28,207979,242934,44,0,0,17,19,0.8561,0.8298,0,0,0,0.5957,0,0,0.7857
0,2,0,0,1,1,3,311,9,0,1,6,13,34583,44135,23,0,0,7,8,0.7836,0.6522,3,0,0,0.5652,0,0,0.4615
0,0,0,0,3,3,4,32,3,1,3,4,5,3954,5979,4,0,0,2,5,0.6613,0.8,0,0,0,1,0,0,0.8
0,4,0,1,2,0,0,157,7,0,1,1,2,21179,23802,7,1,1,2,2,0.8898,0.375,0,1,1,0.25,2,1,0.5
0,0,0,0,1,0,2,109,6,0,3,4,10,31954,35414,22,7,4,7,8,0.9023,0.2581,3,6,10,0.3226,6,7,0.4
0,0,0,0,0,7,0,317,7,0,4,7,21,10591,80903,26,0,0,1,1,0.1309,0.7333,2,0,1,0.7,0,1,0.3333
1,14,3,0,2,4,3,120,8,0,1,1,7,26712,32745,11,3,3,4,5,0.8158,0.1111,3,4,4,0.3889,12,4,0.1429
0,5,1,0,0,8,1,150,20,0,0,2,4,17073,27107,5,1,1,0,1,0.6298,0.5,2,1,2,0.6667,3,2,0.5
1,9,7,0,5,2,4,162,3,1,1,1,1,0,0,2,10,1,0,0,0,0.1667,0,1,10,0.0833,4,1,1
0,0,0,0,4,1,6,98,8,0,1,7,4,2903,4078,7,3,2,1,1,0.7119,0.3846,0,3,3,0.3077,3,3,1.75
0,1,0,1,3,2,5,114,2,1,2,2,3,25612,27283,7,3,1,2,3,0.9388,0.1818,0,1,3,0.2727,1,1,0.6667
0,1,1,0,4,2,3,202,2,2,5,6,7,11766,19708,7,0,0,3,3,0.597,0.6667,0,0,0,0.7778,1,0,0.8571
0,0,0,0,2,4,7,265,3,2,3,6,13,25639,77037,19,0,0,5,7,0.3328,0.8095,0,0,2,0.619,0,0,0.4615
1,5,4,0,10,1,8,100,3,1,3,5,4,8257,9232,13,2,1,1,1,0.8944,0.4706,0,1,2,0.2353,4,1,1.25
0,0,0,0,1,3,1,162,21,0,0,1,3,26828,34190,6,4,2,1,1,0.7847,0.1818,0,4,10,0.2727,4,4,0.3333
0,2,2,0,0,10,0,186,25,0,0,0,2,2317,4012,6,0,0,0,2,0.5775,0.375,3,0,1,0.25,1,0,0
0,0,0,0,0,9999,0,360,51,0,0,0,2,7937,8834,5,0,0,2,2,0.8985,0.4,0,0,0,0.4,0,0,0
0,0,0,0,1,2,2,82,2,1,5,11,15,5728,22801,19,0,0,2,2,0.2512,0.625,0,0,0,0.625,0,0,0.7333
0,0,0,0,0,21,1,191,18,0,0,2,8,13525,28172,14,1,1,2,3,0.4801,0.2,3,2,6,0.5333,2,4,0.25
0,0,0,0,7,1,16,65,7,0,3,15,15,30456,63283,24,0,0,2,3,0.4813,0.92,0,0,0,0.6,0,0,1
0,3,1,1,0,10,0,76,17,0,0,2,1,11345,20169,6,8,1,0,1,0.5625,0.2857,0,1,8,0.0714,1,1,2
0,0,0,0,2,1,1,127,7,0,1,1,7,18475,33981,17,1,1,3,3,0.5437,0.45,0,1,2,0.35,1,1,0.1429
0,0,0,0,5,1,0,222,24,0,0,1,4,1961,12806,7,0,0,0,0,0.1531,0.5714,0,0,1,0.5714,0,0,0.25
0,0,0,0,2,1,1,243,3,1,2,3,10,12081,55959,16,0,0,1,1,0.2159,0.6,0,0,0,0.5,0,0,0.3
0,0,0,0,2,1,4,162,5,0,6,9,11,27854,48029,16,0,0,2,5,0.5799,0.7059,0,0,0,0.6471,0,0,0.8182
0,0,0,0,1,1,1,282,12,0,1,3,10,39966,54409,16,0,0,4,5,0.7345,0.5625,1,0,3,0.625,0,0,0.3
0,0,0,0,0,9999,0,101,1,1,2,3,6,35442,39498,10,3,2,3,3,0.8973,0.4,1,3,4,0.4,3,3,0.5
1,2,2,0,1,1,2,260,31,0,0,0,8,6432,10906,12,8,7,4,4,0.5898,0.3,0,7,13,0.4,9,7,0
0,0,0,0,6,0,4,92,2,1,4,6,19,72047,112928,29,0,0,3,5,0.638,0.7188,0,0,0,0.5938,0,0,0.3158
0,0,0,0,2,1,2,208,18,0,0,5,11,18873,35132,24,0,0,4,6,0.5372,0.5385,1,0,1,0.4231,0,0,0.4545
0,2,2,0,0,9999,0,246,36,0,0,0,19,45036,160217,18,5,5,0,7,0.2811,0.6667,0,5,5,0.7917,7,5,0
0,12,10,0,1,5,1,189,24,0,0,1,3,10864,13138,8,2,1,2,2,0.8269,0.0769,3,3,6,0.2308,12,5,0.3333
0,2,0,0,0,13,2,106,50,0,0,0,2,1340,1500,2,0,0,1,1,0.8933,1,0,0,0,1,0,0,0
0,5,5,0,1,0,2,170,7,0,1,3,5,3477,4156,9,0,0,2,3,0.8366,0.5556,2,0,2,0.5556,4,1,0.6
0,1,1,0,2,2,2,151,17,0,0,1,7,4519,5993,8,3,1,2,5,0.754,0.0909,3,3,5,0.6364,4,5,0.1429
0,0,0,0,3,0,0,196,6,0,4,9,14,20945,25911,24,0,0,9,12,0.8083,0.6154,0,0,1,0.5385,0,0,0.6429
0,0,0,0,0,13,1,47,4,0,4,7,8,35806,52850,8,0,0,1,5,0.6775,0.7273,0,0,0,0.7273,0,0,0.875
0,1,1,0,4,0,8,195,3,1,3,5,6,9708,10901,14,0,0,3,3,0.8906,0.5333,0,0,4,0.4,1,0,0.8333
0,0,0,0,4,1,3,120,6,0,1,2,12,19210,22671,16,1,1,7,7,0.8473,0.7222,0,1,2,0.6667,1,1,0.1667
0,0,0,0,2,1,1,167,3,1,6,9,19,36845,56317,32,0,0,8,10,0.6542,0.6765,0,0,0,0.5588,0,0,0.4737
0,0,0,0,7,2,8,356,3,1,6,6,18,18323,30838,27,0,0,7,7,0.5942,0.5484,2,1,3,0.5806,1,2,0.3333
0,1,1,0,1,1,1,93,3,1,5,6,5,18399,19089,9,4,2,3,4,0.9639,0.5333,0,3,4,0.3333,4,3,1.2
0,0,0,0,0,9,3,171,5,0,3,5,6,20267,20973,19,0,0,4,4,0.9663,0.3043,0,2,3,0.2609,2,2,0.8333
0,0,0,0,1,6,3,158,5,0,3,9,7,10440,20624,10,0,0,3,4,0.5062,0.7143,0,0,0,0.5,0,0,1.2857
1,0,0,0,1,0,1,83,5,0,2,2,2,2620,2620,4,4,1,2,2,1,0,0,1,4,0.1538,1,1,1
0,2,1,1,14,0,13,138,7,0,2,6,9,17253,20891,10,1,0,6,7,0.8259,0.7273,1,0,1,0.8182,0,0,0.6667
1,5,0,1,4,1,3,118,4,0,2,4,3,18766,10897,5,4,0,2,2,1.7221,0.4545,0,0,5,0.2727,0,0,1.3333
0,1,0,1,7,0,7,98,19,0,0,4,3,6227,5654,4,3,0,2,2,1.1013,0.375,2,0,4,0.375,0,1,1.3333
1,1,1,0,1,2,5,153,8,0,2,4,5,12169,17061,10,2,0,2,3,0.7133,0.2308,1,2,4,0.3846,2,2,0.8
0,0,0,0,1,1,1,190,7,0,2,3,9,26742,45026,13,1,0,4,5,0.5939,0.7143,0,0,1,0.6429,0,0,0.3333
0,0,0,0,8,1,8,88,5,0,4,7,11,41382,47693,19,0,0,7,8,0.8677,0.6,2,0,1,0.55,0,1,0.6364
0,3,1,0,14,1,9,118,6,0,3,7,5,7467,12088,9,5,4,2,2,0.6177,0.4667,0,5,6,0.3333,5,5,1.4
0,1,0,0,3,1,7,109,12,0,2,3,12,12489,28984,20,2,1,2,2,0.4309,0.4348,3,2,3,0.5217,3,3,0.25
0,2,2,0,4,1,2,107,5,0,2,4,10,39166,45692,19,0,0,6,8,0.8572,0.7,0,0,0,0.5,2,0,0.4
0,3,2,0,4,1,3,80,5,0,1,1,1,594,691,1,2,1,1,1,0.8596,0.3333,0,1,2,0.3333,1,1,1
0,1,0,1,12,0,18,110,1,2,7,18,14,59940,69330,37,0,0,6,8,0.8646,0.6923,0,0,0,0.359,0,0,1.2857
0,0,0,0,3,1,3,142,15,0,0,1,13,34266,55065,22,0,0,5,8,0.6223,0.8261,0,0,0,0.5652,0,0,0.0769
0,1,0,1,0,9999,0,319,2,1,2,4,5,306,722,7,5,2,1,1,0.4238,0.4286,0,2,5,0.3571,2,2,0.8
0,0,0,0,3,0,0,223,5,0,3,5,7,16506,19063,9,1,0,5,6,0.8659,0.5455,1,1,1,0.6364,1,1,0.7143
0,1,1,0,3,1,14,57,8,0,1,8,14,23729,38126,21,0,0,3,5,0.6224,0.8095,0,0,0,0.6667,0,0,0.5714
0,0,0,0,0,17,0,243,53,0,0,0,6,8614,17432,13,1,1,1,2,0.4941,0.5,2,1,2,0.4286,1,2,0
0,2,2,0,4,1,0,142,16,0,0,3,3,725,1346,4,1,1,1,2,0.5386,0.6,0,1,1,0.6,2,1,1
0,0,0,0,2,1,0,213,4,0,6,11,10,45196,82646,27,1,0,4,4,0.5469,0.5806,0,0,1,0.3226,0,0,1.1
0,0,0,0,1,5,0,120,24,0,0,2,7,13352,22705,11,1,0,1,3,0.5881,0.5385,0,1,2,0.5385,1,1,0.2857
0,1,0,1,6,1,3,57,3,1,2,6,5,69,869,6,0,0,1,1,0.0794,0.8571,2,0,1,0.7143,0,1,1.2
0,0,0,0,2,3,2,218,22,0,0,3,29,210612,240701,39,0,0,20,22,0.875,0.625,3,1,1,0.725,1,1,0.1034
0,0,0,0,1,2,1,78,1,3,3,5,7,9029,10436,5,0,0,2,4,0.8652,0.7143,0,0,0,1,0,0,0.7143
0,0,0,0,8,1,4,31,8,0,1,3,3,313,3142,3,0,0,1,1,0.0996,0.75,0,0,0,0.75,0,0,1
0,0,0,0,1,1,2,268,10,0,2,2,5,3674,15600,9,1,0,0,1,0.2355,0.5833,0,0,1,0.4167,0,0,0.4
0,0,0,0,18,0,12,45,2,2,7,7,8,32881,36404,7,0,0,3,4,0.9032,0.7778,0,0,0,0.8889,0,0,0.875
0,0,0,0,0,9999,0,82,14,0,0,2,15,19148,45048,18,0,0,3,3,0.4251,0.8,0,0,2,0.75,0,0,0.1333
0,0,0,0,6,2,6,270,4,0,5,5,12,12659,49235,21,0,0,1,1,0.2571,0.7273,0,0,0,0.5455,0,0,0.4167
1,1,0,0,1,1,1,128,3,1,1,2,5,3514,4544,6,3,1,2,3,0.7733,0.25,2,4,5,0.4167,5,5,0.4
0,0,0,0,5,1,5,134,3,1,3,4,6,14267,16064,9,0,0,4,5,0.8881,0.7,0,0,2,0.6,0,0,0.6667
0,1,0,1,7,0,7,87,5,0,2,9,8,17456,20889,12,2,1,5,8,0.8357,0.7857,0,1,2,0.5714,1,1,1.125
0,1,0,0,0,15,0,90,5,0,3,7,7,19386,44980,15,0,0,2,2,0.431,0.625,0,0,0,0.4375,0,0,1
1,3,0,1,1,1,8,54,10,0,1,2,2,26255,31800,4,0,0,2,2,0.8256,0.25,0,0,0,0.5,0,0,1
0,0,0,0,1,1,0,25,25,0,0,0,1,3102,5300,1,0,0,0,1,0.5853,1,0,0,0,1,0,0,0
0,2,2,0,1,1,1,122,34,0,0,0,1,1223,7338,3,1,0,0,0,0.1667,0.5,0,0,1,0.25,2,0,0
0,0,0,0,1,4,0,333,19,0,0,1,8,27929,30508,13,1,0,4,4,0.9155,0.6667,0,0,2,0.5333,0,0,0.125
0,0,0,0,0,9999,0,262,8,0,2,3,7,10824,13113,16,0,0,3,3,0.8254,0.5882,0,0,0,0.4118,0,0,0.4286
0,0,0,0,0,18,1,137,9,0,2,5,13,19603,43116,25,0,0,1,2,0.4547,0.4286,3,0,1,0.4643,0,1,0.3846
0,1,0,1,0,7,1,131,7,0,2,6,8,27949,33416,17,0,0,4,6,0.8364,0.4444,3,0,0,0.4444,0,0,0.75
0,0,0,0,1,2,3,106,10,0,1,6,7,17812,34976,12,0,0,3,4,0.5093,0.9167,0,0,0,0.5833,0,0,0.8571
0,0,0,0,11,0,6,58,2,1,7,12,13,19754,26802,19,0,0,7,8,0.737,0.8095,0,0,0,0.619,0,0,0.9231
0,0,0,0,6,1,3,138,7,0,3,4,9,35431,41204,17,0,0,6,6,0.8599,0.7647,0,0,0,0.5294,0,0,0.4444
0,1,0,1,1,5,4,97,10,0,1,3,3,10333,25055,4,12,0,1,1,0.4124,0.1053,2,0,13,0.1579,0,1,1
1,1,0,1,0,9,0,341,98,0,0,0,7,13841,16106,7,5,2,4,4,0.8594,0.3846,0,2,7,0.5385,2,2,0
0,1,1,0,4,1,6,251,4,0,3,5,6,9648,10695,14,1,0,3,4,0.9021,0.5,2,1,3,0.375,1,2,0.8333
0,0,0,0,0,16,0,211,5,0,2,2,7,14450,18764,19,2,0,5,5,0.7701,0.4091,0,0,6,0.3182,0,0,0.2857
0,1,0,0,0,9999,0,215,24,0,0,1,15,16687,25451,28,0,0,4,8,0.6557,0.6667,0,0,3,0.5,0,0,0.0667
0,0,0,0,2,1,2,296,7,0,1,1,5,10653,10608,18,1,0,3,3,1.0042,0.4286,0,0,2,0.2381,0,0,0.2
0,0,0,0,0,9,0,219,9,0,1,1,3,7432,8700,6,1,0,2,2,0.8543,0.125,3,0,1,0.375,0,0,0.3333
0,0,0,1,12,1,8,237,8,0,2,8,9,31006,35011,19,2,2,5,5,0.8856,0.619,0,2,2,0.4286,2,2,0.8889
0,0,0,0,0,12,3,124,9,0,2,4,9,14349,18292,17,0,0,4,5,0.7844,0.6471,0,0,0,0.5294,0,0,0.4444
1,0,0,0,1,1,0,133,11,0,1,2,15,23122,43104,26,1,0,3,7,0.5364,0.3333,3,0,2,0.5,0,0,0.1333
0,2,0,1,0,9999,0,241,4,0,2,3,6,10024,11460,14,12,2,2,2,0.8747,0.3077,0,2,14,0.2308,2,2,0.5
0,0,0,0,4,1,3,123,6,0,6,7,13,2427,49643,27,0,0,0,0,0.0489,0.625,1,0,0,0.4063,0,0,0.5385
0,0,0,0,1,0,2,143,14,0,0,3,8,10084,29351,17,0,0,0,0,0.3436,0.5556,0,0,0,0.4444,0,0,0.375
0,1,1,0,11,1,9,60,4,0,1,1,2,112,191,1,1,1,1,1,0.5864,0.5,0,1,1,1,1,1,0.5
0,0,0,0,3,1,3,170,1,1,1,2,11,31426,36763,28,0,0,6,7,0.8548,0.5,3,0,0,0.3667,0,0,0.1818
0,0,0,0,1,1,2,120,1,1,4,7,9,39465,65358,20,0,0,3,4,0.6038,0.5714,1,0,0,0.4286,0,0,0.7778
0,1,0,0,1,2,0,110,7,0,3,5,9,9172,11680,20,4,0,3,3,0.7853,0.4583,1,1,9,0.375,1,1,0.5556
0,7,0,1,2,1,1,155,67,0,0,0,1,1433,2142,4,2,0,0,1,0.669,0.1667,0,0,4,0.1667,0,0,0
1,4,4,0,5,2,17,132,3,1,2,6,9,24883,32533,25,0,0,6,7,0.7649,0.5185,0,0,5,0.3333,2,0,0.6667
1,1,1,0,5,0,5,166,12,0,1,8,11,56277,69641,27,4,3,9,10,0.8081,0.5,0,4,4,0.3235,4,4,0.7273
1,0,0,0,5,1,0,150,7,0,3,10,13,31299,46496,14,0,0,6,7,0.6732,0.875,0,0,0,0.8125,0,0,0.7692
0,1,1,0,4,1,12,161,6,0,2,6,8,44439,52204,25,0,0,4,6,0.8513,0.48,3,0,2,0.32,0,0,0.75
1,2,1,1,2,2,2,125,4,0,2,2,3,8717,8949,7,4,0,2,2,0.9741,0.1667,3,0,7,0.25,1,2,0.6667
0,0,0,0,5,1,4,140,2,1,2,3,6,13512,24352,13,0,0,1,2,0.5549,0.4667,0,0,1,0.4,0,0,0.5
0,0,0,0,4,1,4,298,31,0,0,0,9,23081,36035,15,1,1,5,6,0.6405,0.4706,0,1,1,0.5294,1,1,0
0,0,0,0,9,2,15,73,3,1,2,5,6,9054,12033,15,1,1,2,4,0.7524,0.6471,0,1,2,0.3529,1,1,0.8333
0,9,8,1,5,1,5,107,4,0,2,4,5,15538,18059,6,1,1,3,3,0.8604,0.5556,0,1,1,0.5556,8,1,0.8
1,0,0,0,3,0,6,129,6,0,4,7,11,41571,45281,29,0,0,8,8,0.9181,0.4333,0,0,0,0.3667,0,0,0.6364
1,0,0,0,10,1,13,89,10,0,1,4,16,34933,43955,24,0,0,7,8,0.7947,0.75,3,1,5,0.6667,1,2,0.25
0,0,0,0,1,5,0,234,25,0,0,0,12,28005,32393,17,1,1,6,6,0.8645,0.7,0,1,1,0.6,1,1,0
1,0,0,0,5,3,10,172,3,2,6,9,10,22368,21675,16,0,0,8,8,1.032,0.6316,0,2,2,0.5263,2,2,0.9
0,0,0,0,0,18,0,31,22,0,0,2,4,3233,4100,4,0,0,1,2,0.7885,0.8,0,0,0,0.8,0,0,0.5
0,5,5,0,3,0,4,208,6,0,3,9,10,32955,37663,21,1,1,6,7,0.875,0.4,3,1,3,0.4,4,1,0.9
0,0,0,0,3,3,7,201,8,0,2,4,7,49638,54362,11,0,0,3,3,0.9131,0.5385,1,1,4,0.5385,1,1,0.5714
0,1,1,0,1,2,2,219,8,0,3,7,11,41446,51721,17,3,1,6,7,0.8013,0.7,0,1,3,0.55,2,1,0.6364
0,0,0,0,4,0,2,322,20,0,0,1,11,52849,72141,23,0,0,9,10,0.7326,0.3913,3,0,0,0.4783,0,0,0.0909
0,2,1,0,1,5,0,376,29,0,0,0,8,9946,20404,10,2,1,1,3,0.4875,0.4,2,2,5,0.5333,3,3,0
0,0,0,0,6,1,2,108,4,0,6,6,9,31230,60622,29,0,0,2,4,0.5152,0.5484,0,0,0,0.2903,0,0,0.6667
0,0,0,0,2,0,1,88,29,0,0,0,5,9181,12174,5,0,0,2,3,0.7541,0.8,0,0,0,1,0,0,0
0,0,0,0,1,1,1,274,2,1,5,5,10,27221,34812,21,0,0,4,5,0.7819,0.4348,2,2,3,0.4348,2,3,0.5
0,0,0,0,2,2,1,287,2,2,3,3,13,16889,63147,18,0,0,2,2,0.2675,0.6364,0,0,0,0.5909,0,0,0.2308
0,1,0,0,3,3,4,45,5,0,1,1,1,821,880,2,0,0,1,1,0.933,0.6667,0,0,0,0.3333,1,0,1
0,0,0,0,0,9999,0,141,14,0,0,3,5,11078,12039,7,0,0,4,5,0.9202,0.1429,3,0,0,0.7143,0,0,0.6
0,4,2,1,8,1,14,106,4,0,6,12,9,26665,30948,23,3,2,7,7,0.8616,0.6667,0,2,3,0.3333,2,2,1.3333
1,0,0,0,0,8,0,249,7,0,1,5,11,32746,44402,11,0,0,4,6,0.7375,0.8333,1,0,0,0.9167,0,0,0.4545
0,0,0,0,7,0,1,118,1,2,3,8,17,56772,70452,21,0,0,6,12,0.8058,0.6538,0,0,0,0.6538,0,0,0.4706
1,6,6,0,6,1,13,64,11,0,1,3,0,0,0,3,6,2,0,0,0,0.2222,0,3,6,0,8,3,0
1,19,17,0,1,1,3,84,4,0,1,1,2,5642,17043,1,2,0,1,1,0.331,0.2,2,0,4,0.4,15,1,0.5
0,11,10,0,1,1,0,159,56,0,0,0,4,4531,25163,9,0,0,1,1,0.1801,0.4444,0,0,0,0.4444,3,0,0
1,0,0,0,4,0,8,36,3,1,2,4,5,28526,36561,5,2,0,3,5,0.7802,0.5,2,1,2,0.625,1,2,0.8
1,2,2,0,3,5,6,32,5,0,5,10,8,13163,19487,12,0,0,4,5,0.6755,0.5714,3,0,2,0.5714,2,2,1.25
0,1,1,0,3,3,0,95,13,0,0,8,5,2035,6607,11,0,0,1,1,0.308,0.5,0,0,3,0.3571,0,0,1.6
0,0,0,0,0,24,0,17,17,0,0,1,1,6326,8732,1,0,0,0,1,0.7245,1,0,0,0,1,0,0,1
0,3,1,0,1,4,1,199,7,0,2,6,9,24748,41098,12,1,0,2,5,0.6022,0.5263,2,0,4,0.4737,0,1,0.6667
1,1,0,1,4,0,2,145,13,0,0,1,3,13067,14315,7,14,3,3,3,0.9128,0.0909,0,3,14,0.1364,3,3,0.3333
1,0,0,0,2,1,3,121,20,0,0,1,9,5290,18097,20,0,0,1,1,0.2923,0.4091,3,0,0,0.4091,0,0,0.1111
1,2,2,0,0,23,0,85,17,0,0,2,3,7975,10500,4,0,0,1,2,0.7595,0.75,0,0,0,0.75,1,0,0.6667
0,0,0,0,4,0,7,175,3,1,4,10,14,38153,47462,26,0,0,6,9,0.8039,0.6538,0,0,6,0.5385,0,0,0.7143
0,0,0,0,3,2,2,168,13,0,0,8,11,48214,64170,27,0,0,7,7,0.7513,0.375,3,0,0,0.3438,0,0,0.7273
0,6,3,0,7,0,1,8,7,0,2,2,2,624,900,2,0,0,1,2,0.6933,1,0,0,0,1,0,0,1
1,1,0,1,5,1,7,71,7,0,2,6,9,29100,36910,14,1,0,5,7,0.7884,0.625,1,0,1,0.5625,0,0,0.6667
1,0,0,0,4,0,4,313,34,0,0,0,12,29066,59630,12,14,9,8,10,0.4874,0,3,10,15,0.4444,10,11,0
0,1,1,0,6,1,6,148,3,1,2,5,3,1120,1256,4,2,1,1,2,0.8917,0.2,2,1,3,0.3,2,2,1.6667
0,0,0,0,1,1,2,342,14,0,0,2,8,24356,32793,16,2,2,1,5,0.7427,0.5556,0,2,3,0.4444,2,2,0.25
1,2,1,0,0,13,1,106,14,0,0,2,2,836,882,3,2,0,1,1,0.9478,0,3,1,3,0.25,3,3,1
0,1,0,0,3,1,3,227,2,2,4,6,12,32124,59751,21,0,0,5,5,0.5376,0.625,0,0,0,0.5,0,0,0.5
1,0,0,0,0,11,0,177,11,0,2,2,9,28161,38034,17,2,0,3,3,0.7404,0.5263,2,0,2,0.4737,0,1,0.2222
0,18,18,0,8,0,11,150,3,1,1,2,12,33384,53186,20,1,1,7,9,0.6277,0.3333,3,2,6,0.5,19,4,0.1667
0,0,0,0,0,8,2,105,13,0,0,4,7,4530,11862,8,3,2,3,4,0.3819,0.0909,3,4,5,0.6364,4,5,0.5714
0,0,0,0,0,9999,0,96,11,0,1,1,1,4417,5000,3,0,0,1,1,0.8834,0.3333,0,0,0,0.3333,0,0,1
0,1,0,1,1,1,0,106,31,0,0,0,1,0,0,3,4,1,0,0,0,0.1429,0,1,4,0.1429,1,1,0
1,1,0,1,0,7,0,123,5,0,2,3,5,22826,25750,9,11,2,4,4,0.8864,0.25,0,2,13,0.25,2,2,0.6
0,1,0,1,8,1,7,308,4,0,4,5,11,32031,40339,18,10,5,5,6,0.794,0.5161,0,5,13,0.3548,5,5,0.4545
0,0,0,0,7,0,9,130,2,2,3,3,5,18599,32798,7,0,0,1,3,0.5671,0.4444,0,1,1,0.5556,1,1,0.6
0,0,0,0,1,6,2,163,5,0,1,3,7,24016,45076,13,0,0,3,3,0.5328,0.7333,0,0,0,0.4667,0,0,0.4286
0,0,0,0,0,9999,0,98,5,0,5,7,8,26436,29898,13,0,0,5,5,0.8842,0.6154,2,0,1,0.6154,0,1,0.875
0,0,0,0,0,14,3,150,3,1,1,5,5,5967,9457,5,0,0,1,3,0.631,0.4286,1,0,1,0.7143,0,0,1
0,0,0,0,2,5,0,108,6,0,4,6,14,20976,75638,29,0,0,1,2,0.2773,0.7,0,1,1,0.4667,1,1,0.4286
0,0,0,0,0,7,1,67,3,2,3,4,9,4287,7553,15,0,0,2,3,0.5676,0.75,1,0,1,0.5625,0,0,0.4444
0,0,0,0,0,24,1,157,23,0,0,2,6,1218,4003,20,0,0,1,2,0.3043,0.619,0,0,0,0.2857,0,0,0.3333
0,3,1,0,6,1,7,320,16,0,0,1,2,42067,47828,10,2,0,1,1,0.8795,0.2143,2,0,4,0.1429,0,1,0.5
0,1,1,0,11,1,1,97,5,0,2,3,13,12735,17805,19,4,4,3,5,0.7152,0.5769,2,4,5,0.5,4,5,0.2308
0,0,0,0,3,2,2,202,4,0,1,1,3,13245,22849,5,5,0,2,2,0.5797,0.2727,0,0,6,0.2727,0,0,0.3333
0,4,3,0,1,0,2,16,16,0,0,1,1,769,860,1,0,0,1,1,0.8942,1,0,0,0,1,0,0,1
1,0,0,0,5,0,1,248,7,0,1,2,8,16784,23803,14,0,0,2,5,0.7051,0.3333,3,0,2,0.5333,0,2,0.25
0,1,0,0,2,1,1,83,5,0,4,5,5,2988,3292,7,2,0,4,4,0.9077,0.6667,0,0,2,0.5556,1,0,1
0,1,1,0,15,0,9,53,2,1,2,3,3,28226,30965,3,1,0,1,2,0.9115,0.6,0,0,1,0.6,1,0,1
0,2,0,0,6,1,6,121,11,0,1,4,13,1699,40984,21,0,0,0,0,0.0415,0.7391,1,0,0,0.5652,2,0,0.3077
0,0,0,0,2,0,1,49,15,0,0,4,9,8304,13445,9,0,0,2,4,0.6176,0.7273,0,1,1,0.8182,1,1,0.4444
0,0,0,0,5,1,2,232,3,1,2,3,9,29669,31074,23,3,0,7,7,0.9548,0.6207,0,0,12,0.3103,0,0,0.3333
0,0,0,0,0,24,0,209,2,1,2,5,9,21780,48516,15,0,0,0,2,0.4489,0.4737,0,0,0,0.4737,0,0,0.5556
0,4,1,0,1,4,3,112,6,0,1,2,3,9292,13361,4,0,0,1,2,0.6955,0.5,2,0,1,0.75,0,1,0.6667
0,1,1,0,5,1,4,141,11,0,1,2,11,19814,23557,23,0,0,6,8,0.8411,0.5,2,1,3,0.4231,1,2,0.1818
0,0,0,0,5,1,3,227,25,0,0,0,7,12979,40422,21,2,0,2,2,0.3211,0.3846,0,1,2,0.2692,1,1,0
0,3,0,1,0,9999,0,75,5,0,2,2,4,796,8383,5,5,2,1,1,0.095,0.5,0,2,6,0.4,3,2,0.5
0,0,0,0,4,3,11,195,5,0,3,9,13,51979,74010,20,4,4,7,7,0.7023,0.6538,0,4,5,0.5,4,4,0.6923
0,1,1,0,3,2,3,99,2,1,1,3,8,26293,36422,11,0,0,4,6,0.7219,0.5333,2,0,1,0.5333,1,1,0.375
