TARGET,ID,DerogCnt,CollectCnt,BanruptcyInd,InqCnt06,InqTimeLast,InqFinanceCnt24,TLTimeFirst,TLTimeLast,TLCnt03,TLCnt12,TLCnt24,TLCnt,TLSum,TLMaxSum,TLSatCnt,TLDel60Cnt,TLBadCnt24,TL75UtilCnt,TL50UtilCnt,TLBalHCPct,TLSatPct,TLDel3060Cnt24,TLDel90Cnt24,TLDel60CntAll,TLOpenPct,TLBadDerogCnt,TLDel60Cnt24,TLOpen24Pct
0,095947,2,1,0,3,2,16,234,3,1,6,8,13,25930,36552,29,3,0,3,4,0.7093999999999999,0.5588,0,0,10,0.38239999999999996,0,0,0.6154
0,095955,1,1,0,1,0,0,326,9,0,2,4,5,19877,25480,12,3,1,3,4,0.7800999999999999,0.3529,0,1,3,0.2941,2,1,0.7999999999999999
1,095989,0,0,0,6,0,4,55,21,0,0,1,8,32676,39541,8,1,0,3,5,0.8263999999999999,0.3636,3,0,1,0.7273,0,1,0.125
0,096012,0,0,0,0,19,0,348,24,0,0,2,8,274,5743,15,0,0,0,0,0.0477,0.625,0,1,1,0.5,1,1,0.25
0,096141,0,0,0,1,1,1,239,6,0,2,2,6,949,7390,10,0,0,1,1,0.1284,0.39999999999999997,1,0,3,0.6,0,0,0.3333
0,096203,0,0,0,0,7,1,313,10,0,2,7,15,53448,79890,24,0,0,7,8,0.6689999999999999,0.5385,3,0,2,0.5769,0,2,0.46669999999999995
0,096250,6,6,0,3,1,0,44,2,3,10,14,11,23335,27751,15,0,0,7,9,0.8409,0.6521999999999999,0,0,0,0.47829999999999995,4,0,1.2727
0,096278,3,3,0,1,1,1,221,9,0,1,2,4,12546,21104,5,0,0,1,3,0.5944999999999999,0.6667,0,0,1,0.6667,0,0,0.5
1,096289,0,0,0,3,1,2,130,35,0,0,0,4,10166,10549,6,2,2,1,2,0.9636999999999999,0.22219999999999998,3,2,3,0.44439999999999996,2,2,0
0,096303,3,3,0,2,1,3,120,11,0,1,2,5,13619,18614,6,3,3,1,2,0.7316999999999999,0.41669999999999996,0,3,5,0.41669999999999996,6,3,0.39999999999999997
0,096384,0,0,0,1,4,7,261,8,0,5,10,22,81984,137611,36,0,0,4,4,0.5958,0.6409999999999999,3,1,1,0.5640999999999999,1,1,0.45449999999999996
0,096396,0,0,0,2,0,4,125,39,0,0,0,6,4682,7342,9,1,1,2,3,0.6376999999999999,0.2778,3,1,2,0.3333,1,2,0
1,096450,0,0,0,3,1,2,186,2,1,1,6,14,52189,68853,20,0,0,5,5,0.7579999999999999,0.41669999999999996,3,0,1,0.5832999999999999,0,1,0.4286
0,096465,3,0,1,1,0,0,183,14,0,0,1,6,6588,15795,9,5,0,4,4,0.41709999999999997,0.5,0,0,5,0.4286,2,0,0.1667
0,096536,0,0,0,0,,0,445,16,0,0,1,9,22423,27367,15,0,0,6,7,0.8192999999999999,0.8666999999999999,0,0,0,0.6,0,0,0.11109999999999999
0,096565,0,0,0,3,1,6,113,10,0,3,10,8,52149,57576,29,0,0,6,7,0.9057,0.7,0,0,0,0.2667,0,0,1.25
0,096586,1,1,0,3,3,5,376,5,0,2,2,13,15467,27509,14,2,1,4,4,0.5622999999999999,0.5556,3,2,3,0.7222,3,2,0.1538
0,096636,0,0,0,1,0,1,161,25,0,0,0,3,1589,10500,8,0,0,0,0,0.1513,0.6,0,0,0,0.3,0,0,0
0,096700,0,0,0,1,3,0,210,84,0,0,0,3,5953,10822,5,1,0,0,1,0.5500999999999999,0.6667,0,0,1,0.5,0,0,0
0,096720,0,0,0,1,1,1,180,17,0,0,2,11,13527,15723,18,0,0,6,6,0.8603,0.5713999999999999,3,0,1,0.5237999999999999,0,1,0.1818
0,096768,0,0,0,6,1,3,91,1,1,5,8,11,21138,35426,26,0,0,3,4,0.5966999999999999,0.7037,0,0,0,0.4074,0,0,0.7273
0,096771,2,1,1,3,0,2,106,76,0,0,0,2,268,1000,2,3,1,0,0,0.26799999999999996,0.3333,0,1,4,0.3333,1,1,0
0,096795,0,0,0,3,1,2,140,14,0,0,1,7,17814,23242,7,2,1,3,3,0.7665,0.7777999999999999,0,1,2,0.7777999999999999,1,1,0.1429
0,096863,0,0,0,0,16,1,232,12,0,1,3,5,1821,7622,15,1,0,2,2,0.23889999999999997,0.31579999999999997,3,1,9,0.2632,1,4,0.6
0,096867,0,0,0,3,1,4,246,3,1,2,3,15,71126,76309,29,1,0,11,12,0.9320999999999999,0.6061,0,0,1,0.45449999999999996,0,0,0.19999999999999998
0,096924,4,3,0,3,1,2,110,9,0,1,2,1,241,4097,12,0,0,0,0,0.0588,0.41669999999999996,0,0,1,0.0833,2,0,2
0,096931,2,2,0,3,1,3,188,22,0,0,2,6,14251,22371,8,5,3,1,3,0.6369999999999999,0.23079999999999998,0,4,9,0.46149999999999997,6,4,0.3333
0,096935,3,3,0,3,0,2,155,35,0,0,0,5,6855,11085,10,1,1,1,1,0.6184,0.25,0,5,6,0.41669999999999996,8,5,0
0,096953,0,0,0,3,0,2,16,16,0,0,3,3,2184,5000,3,0,0,0,0,0.43679999999999997,1,0,0,0,1,0,0,1
0,096979,0,0,0,19,0,17,107,2,2,6,9,15,66130,80396,22,3,1,5,7,0.8226,0.5,0,1,6,0.5,1,1,0.6
0,097010,0,0,0,1,1,0,127,44,0,0,0,3,42065,47606,8,2,1,2,3,0.8835999999999999,0.0833,2,4,8,0.25,4,5,0
0,097026,0,0,0,7,1,4,372,3,1,1,1,13,12169,43957,16,0,0,1,2,0.2768,0.7,0,0,0,0.6499999999999999,0,0,0.0769
0,097033,0,0,0,3,1,3,72,3,1,2,6,11,19470,30661,15,0,0,4,5,0.6349999999999999,0.6875,0,0,0,0.6875,0,0,0.5455
0,097046,0,0,0,5,1,4,120,3,1,5,11,11,9078,16772,15,1,0,3,3,0.5412999999999999,0.6111,2,0,1,0.6111,0,1,1
0,097124,0,0,0,12,0,9,115,3,1,8,22,28,207979,242934,44,0,0,17,19,0.8561,0.8298,0,0,0,0.5956999999999999,0,0,0.7857
0,097131,2,0,0,1,1,3,311,9,0,1,6,13,34583,44135,23,0,0,7,8,0.7836,0.6521999999999999,3,0,0,0.5651999999999999,0,0,0.46149999999999997
0,097149,0,0,0,3,3,4,32,3,1,3,4,5,3954,5979,4,0,0,2,5,0.6613,0.7999999999999999,0,0,0,1,0,0,0.7999999999999999
0,097185,4,0,1,2,0,0,157,7,0,1,1,2,21179,23802,7,1,1,2,2,0.8897999999999999,0.375,0,1,1,0.25,2,1,0.5
0,097281,0,0,0,1,0,2,109,6,0,3,4,10,31954,35414,22,7,4,7,8,0.9023,0.2581,3,6,10,0.3226,6,7,0.39999999999999997
0,097315,0,0,0,0,7,0,317,7,0,4,7,21,10591,80903,26,0,0,1,1,0.1309,0.7333,2,0,1,0.7,0,1,0.3333
1,097337,14,3,0,2,4,3,120,8,0,1,1,7,26712,32745,11,3,3,4,5,0.8158,0.11109999999999999,3,4,4,0.38889999999999997,12,4,0.1429
0,097348,5,1,0,0,8,1,150,20,0,0,2,4,17073,27107,5,1,1,0,1,0.6297999999999999,0.5,2,1,2,0.6667,3,2,0.5
1,097395,9,7,0,5,2,4,162,3,1,1,1,1,0,0,2,10,1,0,0,0,0.1667,0,1,10,0.0833,4,1,1
0,097416,0,0,0,4,1,6,98,8,0,1,7,4,2903,4078,7,3,2,1,1,0.7119,0.3846,0,3,3,0.3077,3,3,1.75
0,097525,1,0,1,3,2,5,114,2,1,2,2,3,25612,27283,7,3,1,2,3,0.9388,0.1818,0,1,3,0.2727,1,1,0.6667
0,097545,1,1,0,4,2,3,202,2,2,5,6,7,11766,19708,7,0,0,3,3,0.597,0.6667,0,0,0,0.7777999999999999,1,0,0.8571
0,097579,0,0,0,2,4,7,265,3,2,3,6,13,25639,77037,19,0,0,5,7,0.3328,0.8095,0,0,2,0.619,0,0,0.46149999999999997
1,097582,5,4,0,10,1,8,100,3,1,3,5,4,8257,9232,13,2,1,1,1,0.8944,0.47059999999999996,0,1,2,0.23529999999999998,4,1,1.25
0,097592,1,1,0,3,1,4,95,8,0,4,5,2,0,433,5,1,0,,,0,0.3,2,0,2,0.19999999999999998,1,1,2.5
0,097618,0,0,0,1,3,1,162,21,0,0,1,3,26828,34190,6,4,2,1,1,0.7847,0.1818,0,4,10,0.2727,4,4,0.3333
0,097636,2,0,0,2,3,0,183,11,0,1,1,4,0,4082,13,0,0,,,0,0.23079999999999998,0,1,4,0.3077,3,1,0.25
0,097681,2,2,0,0,10,0,186,25,0,0,0,2,2317,4012,6,0,0,0,2,0.5774999999999999,0.375,3,0,1,0.25,1,0,0
0,097750,0,0,0,0,,0,360,51,0,0,0,2,7937,8834,5,0,0,2,2,0.8985,0.39999999999999997,0,0,0,0.39999999999999997,0,0,0
0,097761,0,0,0,1,2,2,82,2,1,5,11,15,5728,22801,19,0,0,2,2,0.2512,0.625,0,0,0,0.625,0,0,0.7333
0,097785,0,0,0,0,21,1,191,18,0,0,2,8,13525,28172,14,1,1,2,3,0.48009999999999997,0.19999999999999998,3,2,6,0.5333,2,4,0.25
0,097799,0,0,0,7,1,16,65,7,0,3,15,15,30456,63283,24,0,0,2,3,0.48129999999999995,0.9199999999999999,0,0,0,0.6,0,0,1
0,097836,3,2,0,14,0,4,17,17,0,0,1,1,0,2000,1,0,0,,,0,1,0,0,0,1,3,0,1
0,097859,3,1,1,0,10,0,76,17,0,0,2,1,11345,20169,6,8,1,0,1,0.5625,0.28569999999999995,0,1,8,0.07139999999999999,1,1,2
0,097999,0,0,0,2,1,1,127,7,0,1,1,7,18475,33981,17,1,1,3,3,0.5437,0.44999999999999996,0,1,2,0.35,1,1,0.1429
0,098023,0,0,0,5,1,0,222,24,0,0,1,4,1961,12806,7,0,0,0,0,0.15309999999999999,0.5713999999999999,0,0,1,0.5713999999999999,0,0,0.25
0,098058,0,0,0,2,1,1,243,3,1,2,3,10,12081,55959,16,0,0,1,1,0.21589999999999998,0.6,0,0,0,0.5,0,0,0.3
0,098163,0,0,0,2,1,4,162,5,0,6,9,11,27854,48029,16,0,0,2,5,0.5799,0.7059,0,0,0,0.6470999999999999,0,0,0.8181999999999999
0,098215,0,0,0,1,1,1,282,12,0,1,3,10,39966,54409,16,0,0,4,5,0.7344999999999999,0.5625,1,0,3,0.625,0,0,0.3
0,098257,1,0,0,0,,0,259,25,0,0,0,3,,,8,2,1,,,,0.39999999999999997,0,1,5,0.3,1,1,0
0,098306,0,0,0,0,,0,101,1,1,2,3,6,35442,39498,10,3,2,3,3,0.8973,0.39999999999999997,1,3,4,0.39999999999999997,3,3,0.5
1,098330,2,2,0,1,1,2,260,31,0,0,0,8,6432,10906,12,8,7,4,4,0.5898,0.3,0,7,13,0.39999999999999997,9,7,0
0,098409,0,0,0,6,0,4,92,2,1,4,6,19,72047,112928,29,0,0,3,5,0.6379999999999999,0.7188,0,0,0,0.5938,0,0,0.31579999999999997
0,098435,0,0,0,2,1,2,208,18,0,0,5,11,18873,35132,24,0,0,4,6,0.5371999999999999,0.5385,1,0,1,0.4231,0,0,0.45449999999999996
0,098488,2,2,0,0,,0,246,36,0,0,0,19,45036,160217,18,5,5,0,7,0.28109999999999996,0.6667,0,5,5,0.7917,7,5,0
0,098513,12,10,0,1,5,1,189,24,0,0,1,3,10864,13138,8,2,1,2,2,0.8269,0.0769,3,3,6,0.23079999999999998,12,5,0.3333
0,098553,2,0,0,0,13,2,106,50,0,0,0,2,1340,1500,2,0,0,1,1,0.8933,1,0,0,0,1,0,0,0
0,098554,5,5,0,1,0,2,170,7,0,1,3,5,3477,4156,9,0,0,2,3,0.8365999999999999,0.5556,2,0,2,0.5556,4,1,0.6
0,098574,1,1,0,2,2,2,151,17,0,0,1,7,4519,5993,8,3,1,2,5,0.7539999999999999,0.0909,3,3,5,0.6364,4,5,0.1429
0,098613,0,0,0,3,0,0,196,6,0,4,9,14,20945,25911,24,0,0,9,12,0.8082999999999999,0.6154,0,0,1,0.5385,0,0,0.6428999999999999
0,098638,0,0,0,0,13,1,47,4,0,4,7,8,35806,52850,8,0,0,1,5,0.6775,0.7273,0,0,0,0.7273,0,0,0.875
0,098639,1,1,0,4,0,8,195,3,1,3,5,6,9708,10901,14,0,0,3,3,0.8906,0.5333,0,0,4,0.39999999999999997,1,0,0.8332999999999999
0,098685,0,0,0,4,1,3,120,6,0,1,2,12,19210,22671,16,1,1,7,7,0.8472999999999999,0.7222,0,1,2,0.6667,1,1,0.1667
0,098723,0,0,0,2,1,1,167,3,1,6,9,19,36845,56317,32,0,0,8,10,0.6541999999999999,0.6765,0,0,0,0.5588,0,0,0.47369999999999995
0,098808,0,0,0,7,2,8,356,3,1,6,6,18,18323,30838,27,0,0,7,7,0.5942,0.5484,2,1,3,0.5805999999999999,1,2,0.3333
0,098837,1,1,0,1,1,1,93,3,1,5,6,5,18399,19089,9,4,2,3,4,0.9639,0.5333,0,3,4,0.3333,4,3,1.2
0,098956,0,0,0,0,9,3,171,5,0,3,5,6,20267,20973,19,0,0,4,4,0.9662999999999999,0.30429999999999996,0,2,3,0.26089999999999997,2,2,0.8332999999999999
0,099069,0,0,0,1,6,3,158,5,0,3,9,7,10440,20624,10,0,0,3,4,0.5062,0.7142999999999999,0,0,0,0.5,0,0,1.2856999999999998
1,099071,0,0,0,1,0,1,83,5,0,2,2,2,2620,2620,4,4,1,2,2,1,0,0,1,4,0.1538,1,1,1
0,099126,2,1,1,14,0,13,138,7,0,2,6,9,17253,20891,10,1,0,6,7,0.8259,0.7273,1,0,1,0.8181999999999999,0,0,0.6667
1,099182,5,0,1,4,1,3,118,4,0,2,4,3,18766,10897,5,4,0,2,2,1.7221,0.45449999999999996,0,0,5,0.2727,0,0,1.3333
0,099268,1,0,1,7,0,7,98,19,0,0,4,3,6227,5654,4,3,0,2,2,1.1013,0.375,2,0,4,0.375,0,1,1.3333
1,099294,1,1,0,1,2,5,153,8,0,2,4,5,12169,17061,10,2,0,2,3,0.7132999999999999,0.23079999999999998,1,2,4,0.3846,2,2,0.7999999999999999
0,099305,0,0,0,1,1,1,190,7,0,2,3,9,26742,45026,13,1,0,4,5,0.5939,0.7142999999999999,0,0,1,0.6428999999999999,0,0,0.3333
0,099348,0,0,0,8,1,8,88,5,0,4,7,11,41382,47693,19,0,0,7,8,0.8676999999999999,0.6,2,0,1,0.5499999999999999,0,1,0.6364
0,099445,3,1,0,14,1,9,118,6,0,3,7,5,7467,12088,9,5,4,2,2,0.6176999999999999,0.46669999999999995,0,5,6,0.3333,5,5,1.4
0,099453,1,0,0,3,1,7,109,12,0,2,3,12,12489,28984,20,2,1,2,2,0.43089999999999995,0.43479999999999996,3,2,3,0.5216999999999999,3,3,0.25
0,099463,2,2,0,4,1,2,107,5,0,2,4,10,39166,45692,19,0,0,6,8,0.8572,0.7,0,0,0,0.5,2,0,0.39999999999999997
0,099475,3,2,0,4,1,3,80,5,0,1,1,1,594,691,1,2,1,1,1,0.8595999999999999,0.3333,0,1,2,0.3333,1,1,1
0,099541,1,0,1,12,0,18,110,1,2,7,18,14,59940,69330,37,0,0,6,8,0.8645999999999999,0.6922999999999999,0,0,0,0.359,0,0,1.2856999999999998
0,099564,0,0,0,3,1,3,142,15,0,0,1,13,34266,55065,22,0,0,5,8,0.6223,0.8261,0,0,0,0.5651999999999999,0,0,0.0769
0,099601,1,0,1,0,,0,319,2,1,2,4,5,306,722,7,5,2,1,1,0.42379999999999995,0.4286,0,2,5,0.3571,2,2,0.7999999999999999
0,099605,0,0,0,3,0,0,223,5,0,3,5,7,16506,19063,9,1,0,5,6,0.8658999999999999,0.5455,1,1,1,0.6364,1,1,0.7142999999999999
0,099744,1,1,0,3,1,14,57,8,0,1,8,14,23729,38126,21,0,0,3,5,0.6224,0.8095,0,0,0,0.6667,0,0,0.5713999999999999
0,099804,0,0,0,0,17,0,243,53,0,0,0,6,8614,17432,13,1,1,1,2,0.4941,0.5,2,1,2,0.4286,1,2,0
0,099831,2,2,0,4,1,0,142,16,0,0,3,3,725,1346,4,1,1,1,2,0.5386,0.6,0,1,1,0.6,2,1,1
0,099880,0,0,0,2,1,0,213,4,0,6,11,10,45196,82646,27,1,0,4,4,0.5468999999999999,0.5805999999999999,0,0,1,0.3226,0,0,1.0999999999999999
0,099925,0,0,0,1,5,0,120,24,0,0,2,7,13352,22705,11,1,0,1,3,0.5881,0.5385,0,1,2,0.5385,1,1,0.28569999999999995
0,099998,1,0,1,6,1,3,57,3,1,2,6,5,69,869,6,0,0,1,1,0.0794,0.8571,2,0,1,0.7142999999999999,0,1,1.2
0,100077,0,0,0,2,3,2,218,22,0,0,3,29,210612,240701,39,0,0,20,22,0.875,0.625,3,1,1,0.725,1,1,0.10339999999999999
0,100107,0,0,0,1,2,1,78,1,3,3,5,7,9029,10436,5,0,0,2,4,0.8652,0.7142999999999999,0,0,0,1,0,0,0.7142999999999999
0,100130,0,0,0,8,1,4,31,8,0,1,3,3,313,3142,3,0,0,1,1,0.0996,0.75,0,0,0,0.75,0,0,1
0,100140,0,0,0,1,1,2,268,10,0,2,2,5,3674,15600,9,1,0,0,1,0.2355,0.5832999999999999,0,0,1,0.41669999999999996,0,0,0.39999999999999997
0,100144,0,0,0,18,0,12,45,2,2,7,7,8,32881,36404,7,0,0,3,4,0.9031999999999999,0.7777999999999999,0,0,0,0.8888999999999999,0,0,0.875
0,100168,0,0,0,0,,0,82,14,0,0,2,15,19148,45048,18,0,0,3,3,0.4251,0.7999999999999999,0,0,2,0.75,0,0,0.13329999999999997
0,100268,0,0,0,6,2,6,270,4,0,5,5,12,12659,49235,21,0,0,1,1,0.2571,0.7273,0,0,0,0.5455,0,0,0.41669999999999996
1,100285,1,0,0,1,1,1,128,3,1,1,2,5,3514,4544,6,3,1,2,3,0.7733,0.25,2,4,5,0.41669999999999996,5,5,0.39999999999999997
0,100292,0,0,0,5,1,5,134,3,1,3,4,6,14267,16064,9,0,0,4,5,0.8880999999999999,0.7,0,0,2,0.6,0,0,0.6667
0,100447,1,0,1,7,0,7,87,5,0,2,9,8,17456,20889,12,2,1,5,8,0.8357,0.7857,0,1,2,0.5713999999999999,1,1,1.125
0,100474,0,0,0,13,0,7,69,9,0,1,1,1,,,3,0,0,,,,0.6667,0,0,0,0.3333,0,0,1
0,100476,1,0,0,0,15,0,90,5,0,3,7,7,19386,44980,15,0,0,2,2,0.431,0.625,0,0,0,0.4375,0,0,1
1,100565,3,0,1,1,1,8,54,10,0,1,2,2,26255,31800,4,0,0,2,2,0.8255999999999999,0.25,0,0,0,0.5,0,0,1
0,100572,0,0,0,1,1,0,25,25,0,0,0,1,3102,5300,1,0,0,0,1,0.5852999999999999,1,0,0,0,1,0,0,0
0,100612,2,2,0,1,1,1,122,34,0,0,0,1,1223,7338,3,1,0,0,0,0.1667,0.5,0,0,1,0.25,2,0,0
0,100699,0,0,0,1,4,0,333,19,0,0,1,8,27929,30508,13,1,0,4,4,0.9155,0.6667,0,0,2,0.5333,0,0,0.125
0,100725,0,0,0,0,,0,262,8,0,2,3,7,10824,13113,16,0,0,3,3,0.8253999999999999,0.5882,0,0,0,0.4118,0,0,0.4286
0,100730,0,0,0,0,18,1,137,9,0,2,5,13,19603,43116,25,0,0,1,2,0.4547,0.4286,3,0,1,0.4643,0,1,0.3846
0,100792,1,0,1,0,7,1,131,7,0,2,6,8,27949,33416,17,0,0,4,6,0.8363999999999999,0.44439999999999996,3,0,0,0.44439999999999996,0,0,0.75
0,100799,0,0,0,1,2,3,106,10,0,1,6,7,17812,34976,12,0,0,3,4,0.5093,0.9167,0,0,0,0.5832999999999999,0,0,0.8571
0,100821,0,0,0,11,0,6,58,2,1,7,12,13,19754,26802,19,0,0,7,8,0.737,0.8095,0,0,0,0.619,0,0,0.9230999999999999
0,100899,3,2,0,0,,0,282,13,0,0,1,2,0,0,8,0,0,,,0,0.44439999999999996,0,0,0,0.22219999999999998,1,0,0.5
0,100978,0,0,0,6,1,3,138,7,0,3,4,9,35431,41204,17,0,0,6,6,0.8599,0.7646999999999999,0,0,0,0.5294,0,0,0.44439999999999996
0,101031,1,0,1,1,5,4,97,10,0,1,3,3,10333,25055,4,12,0,1,1,0.4124,0.10529999999999999,2,0,13,0.15789999999999998,0,1,1
1,101035,1,0,1,0,9,0,341,98,0,0,0,7,13841,16106,7,5,2,4,4,0.8593999999999999,0.3846,0,2,7,0.5385,2,2,0
0,101039,1,1,0,4,1,6,251,4,0,3,5,6,9648,10695,14,1,0,3,4,0.9020999999999999,0.5,2,1,3,0.375,1,2,0.8332999999999999
0,101062,1,0,0,0,16,0,149,149,0,0,0,1,,,1,0,0,,,,0.5,0,0,0,0.5,0,0,0
0,101076,0,0,0,0,16,0,211,5,0,2,2,7,14450,18764,19,2,0,5,5,0.7700999999999999,0.40909999999999996,0,0,6,0.3182,0,0,0.28569999999999995
0,101102,1,0,0,0,,0,215,24,0,0,1,15,16687,25451,28,0,0,4,8,0.6557,0.6667,0,0,3,0.5,0,0,0.0667
0,101137,0,0,0,2,1,2,296,7,0,1,1,5,10653,10608,18,1,0,3,3,1.0042,0.4286,0,0,2,0.23809999999999998,0,0,0.19999999999999998
0,101407,0,0,0,0,9,0,219,9,0,1,1,3,7432,8700,6,1,0,2,2,0.8543,0.125,3,0,1,0.375,0,0,0.3333
0,101456,0,0,1,12,1,8,237,8,0,2,8,9,31006,35011,19,2,2,5,5,0.8855999999999999,0.619,0,2,2,0.4286,2,2,0.8888999999999999
0,101505,0,0,0,0,12,3,124,9,0,2,4,9,14349,18292,17,0,0,4,5,0.7844,0.6470999999999999,0,0,0,0.5294,0,0,0.44439999999999996
1,101542,0,0,0,1,1,0,133,11,0,1,2,15,23122,43104,26,1,0,3,7,0.5364,0.3333,3,0,2,0.5,0,0,0.13329999999999997
0,101617,2,0,1,0,,0,241,4,0,2,3,6,10024,11460,14,12,2,2,2,0.8746999999999999,0.3077,0,2,14,0.23079999999999998,2,2,0.5
0,101691,0,0,0,4,6,0,10,10,0,1,1,1,0,500,1,0,0,,,0,1,0,0,0,1,0,0,1
0,101752,0,0,0,4,1,3,123,6,0,6,7,13,2427,49643,27,0,0,0,0,0.0489,0.625,1,0,0,0.4063,0,0,0.5385
0,101793,0,0,0,1,0,2,143,14,0,0,3,8,10084,29351,17,0,0,0,0,0.34359999999999996,0.5556,0,0,0,0.44439999999999996,0,0,0.375
0,101800,1,1,0,11,1,9,60,4,0,1,1,2,112,191,1,1,1,1,1,0.5863999999999999,0.5,0,1,1,1,1,1,0.5
0,101814,0,0,0,3,1,3,170,1,1,1,2,11,31426,36763,28,0,0,6,7,0.8547999999999999,0.5,3,0,0,0.36669999999999997,0,0,0.1818
0,101817,0,0,0,1,1,2,120,1,1,4,7,9,39465,65358,20,0,0,3,4,0.6037999999999999,0.5713999999999999,1,0,0,0.4286,0,0,0.7777999999999999
0,101829,1,0,0,1,2,0,110,7,0,3,5,9,9172,11680,20,4,0,3,3,0.7853,0.4583,1,1,9,0.375,1,1,0.5556
0,101880,7,0,1,2,1,1,155,67,0,0,0,1,1433,2142,4,2,0,0,1,0.6689999999999999,0.1667,0,0,4,0.1667,0,0,0
1,101883,4,4,0,5,2,17,132,3,1,2,6,9,24883,32533,25,0,0,6,7,0.7648999999999999,0.5185,0,0,5,0.3333,2,0,0.6667
1,101946,1,1,0,5,0,5,166,12,0,1,8,11,56277,69641,27,4,3,9,10,0.8080999999999999,0.5,0,4,4,0.32349999999999995,4,4,0.7273
1,101952,0,0,0,5,1,0,150,7,0,3,10,13,31299,46496,14,0,0,6,7,0.6731999999999999,0.875,0,0,0,0.8125,0,0,0.7692
0,101970,1,1,0,4,1,12,161,6,0,2,6,8,44439,52204,25,0,0,4,6,0.8513,0.48,3,0,2,0.31999999999999995,0,0,0.75
1,101987,2,1,1,2,2,2,125,4,0,2,2,3,8717,8949,7,4,0,2,2,0.9741,0.1667,3,0,7,0.25,1,2,0.6667
0,102007,0,0,0,5,1,4,140,2,1,2,3,6,13512,24352,13,0,0,1,2,0.5549,0.46669999999999995,0,0,1,0.39999999999999997,0,0,0.5
0,102049,0,0,0,4,1,4,298,31,0,0,0,9,23081,36035,15,1,1,5,6,0.6405,0.47059999999999996,0,1,1,0.5294,1,1,0
0,102068,0,0,0,9,2,15,73,3,1,2,5,6,9054,12033,15,1,1,2,4,0.7524,0.6470999999999999,0,1,2,0.3529,1,1,0.8332999999999999
0,102079,9,8,1,5,1,5,107,4,0,2,4,5,15538,18059,6,1,1,3,3,0.8603999999999999,0.5556,0,1,1,0.5556,8,1,0.7999999999999999
1,102110,0,0,0,3,0,6,129,6,0,4,7,11,41571,45281,29,0,0,8,8,0.9180999999999999,0.43329999999999996,0,0,0,0.36669999999999997,0,0,0.6364
1,102119,0,0,0,10,1,13,89,10,0,1,4,16,34933,43955,24,0,0,7,8,0.7947,0.75,3,1,5,0.6667,1,2,0.25
0,102165,0,0,0,1,5,0,234,25,0,0,0,12,28005,32393,17,1,1,6,6,0.8644999999999999,0.7,0,1,1,0.6,1,1,0
1,102244,0,0,0,5,3,10,172,3,2,6,9,10,22368,21675,16,0,0,8,8,1.0319999999999998,0.6315999999999999,0,2,2,0.5263,2,2,0.8999999999999999
0,102261,0,0,0,0,18,0,31,22,0,0,2,4,3233,4100,4,0,0,1,2,0.7885,0.7999999999999999,0,0,0,0.7999999999999999,0,0,0.5
0,102309,5,5,0,3,0,4,208,6,0,3,9,10,32955,37663,21,1,1,6,7,0.875,0.39999999999999997,3,1,3,0.39999999999999997,4,1,0.8999999999999999
0,102324,0,0,0,3,3,7,201,8,0,2,4,7,49638,54362,11,0,0,3,3,0.9130999999999999,0.5385,1,1,4,0.5385,1,1,0.5713999999999999
0,102445,1,1,0,1,2,2,219,8,0,3,7,11,41446,51721,17,3,1,6,7,0.8012999999999999,0.7,0,1,3,0.5499999999999999,2,1,0.6364
0,102511,0,0,0,4,0,2,322,20,0,0,1,11,52849,72141,23,0,0,9,10,0.7325999999999999,0.3913,3,0,0,0.47829999999999995,0,0,0.0909
0,102556,2,1,0,1,5,0,376,29,0,0,0,8,9946,20404,10,2,1,1,3,0.4875,0.39999999999999997,2,2,5,0.5333,3,3,0
0,102624,0,0,0,6,1,2,108,4,0,6,6,9,31230,60622,29,0,0,2,4,0.5152,0.5484,0,0,0,0.29029999999999995,0,0,0.6667
0,102748,0,0,0,2,0,1,88,29,0,0,0,5,9181,12174,5,0,0,2,3,0.7541,0.7999999999999999,0,0,0,1,0,0,0
0,102753,0,0,0,1,1,1,274,2,1,5,5,10,27221,34812,21,0,0,4,5,0.7818999999999999,0.43479999999999996,2,2,3,0.43479999999999996,2,3,0.5
0,102819,0,0,0,2,2,1,287,2,2,3,3,13,16889,63147,18,0,0,2,2,0.26749999999999996,0.6364,0,0,0,0.5909,0,0,0.23079999999999998
0,102852,1,0,0,3,3,4,45,5,0,1,1,1,821,880,2,0,0,1,1,0.9329999999999999,0.6667,0,0,0,0.3333,1,0,1
0,102890,0,0,0,0,,0,141,14,0,0,3,5,11078,12039,7,0,0,4,5,0.9201999999999999,0.1429,3,0,0,0.7142999999999999,0,0,0.6
0,103009,4,2,1,8,1,14,106,4,0,6,12,9,26665,30948,23,3,2,7,7,0.8615999999999999,0.6667,0,2,3,0.3333,2,2,1.3333
1,103027,0,0,0,0,8,0,249,7,0,1,5,11,32746,44402,11,0,0,4,6,0.7374999999999999,0.8332999999999999,1,0,0,0.9167,0,0,0.45449999999999996
0,103038,0,0,0,7,0,1,118,1,2,3,8,17,56772,70452,21,0,0,6,12,0.8058,0.6537999999999999,0,0,0,0.6537999999999999,0,0,0.47059999999999996
1,103045,6,6,0,6,1,13,64,11,0,1,3,0,0,0,3,6,2,0,0,0,0.22219999999999998,0,3,6,0,8,3,0
